FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 AvgRsp	 Spont	 ModIx	 AnovaP	 DDI  	 VarTerm	 MSgrp	 MSerror	 MaxX 	 MinX 	 MaxLoc	 HWHM	
m60110c2r2.htb	  30.0	  0.05	 2.000	  3.00	 -7.00	 30.00	   0.0	 75.00	  2.79	 55.00	  2.11	  2.70	  0.70	 0.479	 0.98500491	 0.287	  0.659	      0.125	      0.434	 330.00	  0.00	 9999.00	 9999.00	
m60110c2r2.htb	  30.0	  0.05	 2.000	  3.00	 -7.00	 30.00	   1.0	 60.00	  3.52	 90.00	  2.10	  2.68	  0.70	 0.561	 0.45001679	 0.435	  0.524	      0.278	      0.274	 330.00	  0.00	 9999.00	 9999.00	
m60125c1r5.htb	  30.0	  0.05	 2.000	  0.00	  0.00	 50.00	   0.0	 73.00	 17.20	 35.00	  5.40	  6.65	  6.27	 0.512	 0.28750045	 0.492	  0.484	      0.293	      0.234	 330.00	  0.00	 9999.00	 9999.00	
m60125c1r5.htb	  30.0	  0.05	 2.000	  0.00	  0.00	 50.00	   1.0	 50.00	  9.37	  8.00	  5.47	  6.79	  6.27	 0.406	 0.55993023	 0.450	  0.404	      0.145	      0.164	 330.00	  0.00	 9999.00	 9999.00	
m60125c2r3.htb	  30.0	  0.03	 2.000	 -7.00	 -3.00	 40.00	   0.0	 218.00	 15.49	  0.00	 11.21	 11.64	  5.22	 0.353	 0.12460600	 0.500	  0.381	      0.244	      0.145	 330.00	  0.00	 9999.00	 9999.00	
m60125c2r3.htb	  30.0	  0.03	 2.000	 -7.00	 -3.00	 40.00	   1.0	 105.00	 13.64	 283.00	 11.83	 12.77	  5.22	 0.216	 0.68963612	 0.447	  0.273	      0.055	      0.074	 330.00	  0.00	 9999.00	 9999.00	
m60125c3r4.htb	  30.0	  0.03	 2.000	 -8.00	 -18.00	 30.00	   0.0	 250.00	 23.00	 137.00	 18.17	 20.85	  5.60	 0.247	 0.37538337	 0.458	  0.377	      0.159	      0.142	 330.00	  0.00	 9999.00	 9999.00	
m60125c3r4.htb	  30.0	  0.03	 2.000	 -8.00	 -18.00	 30.00	   1.0	 284.00	 24.24	 234.00	 19.87	 21.10	  5.60	 0.148	 0.88505907	 0.346	  0.362	      0.067	      0.131	 330.00	  0.00	 9999.00	 9999.00	
m60125c4r3.htb	 180.0	  0.03	 2.000	  0.00	 -8.00	 30.00	   0.0	 291.00	 18.21	 176.00	 11.89	 16.03	  3.88	 0.489	 0.23794640	 0.504	  0.640	      0.547	      0.410	 330.00	  0.00	 9999.00	 9999.00	
m60125c4r3.htb	 180.0	  0.03	 2.000	  0.00	 -8.00	 30.00	   1.0	 103.00	 37.72	 68.00	 11.77	 16.33	  3.88	 0.474	 0.07128490	 0.502	  0.629	      0.732	      0.396	 330.00	  0.00	 9999.00	 9999.00	
m60201c2r2.htb	  60.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 105.00	 22.12	 38.00	 18.53	 20.18	  7.55	 0.253	 0.63845927	 0.406	  0.476	      0.182	      0.227	 330.00	  0.00	 9999.00	 9999.00	
m60201c2r2.htb	  60.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 84.00	 25.31	 130.00	 19.38	 21.25	  7.55	 0.227	 0.36330229	 0.432	  0.395	      0.174	      0.156	 330.00	  0.00	 9999.00	 9999.00	
m60201c3r6.htb	 270.0	  0.03	 2.000	  8.00	 -15.00	 50.00	   0.0	 195.00	 27.20	 159.00	 15.31	 20.47	  3.86	 0.459	 0.36126092	 0.509	  0.637	      0.472	      0.406	 330.00	  0.00	 9999.00	 9999.00	
m60201c3r6.htb	 270.0	  0.03	 2.000	  8.00	 -15.00	 50.00	   1.0	 330.00	 24.35	 157.00	 16.28	 20.60	  3.86	 0.383	 0.56428234	 0.441	  0.730	      0.472	      0.532	 330.00	  0.00	 9999.00	 9999.00	
m60201c4r6.htb	 270.0	  0.03	 2.000	  8.00	 -18.00	 30.00	   0.0	 86.00	 11.37	 109.00	  4.99	  7.26	  4.39	 0.612	 0.84783107	 0.340	  1.106	      0.691	      1.222	 330.00	  0.00	 9999.00	 9999.00	
m60201c4r6.htb	 270.0	  0.03	 2.000	  8.00	 -18.00	 30.00	   1.0	 282.00	 17.16	 314.00	  4.91	  7.75	  4.39	 0.652	 0.82801640	 0.343	  1.178	      0.819	      1.389	 330.00	  0.00	 9999.00	 9999.00	
m60201c5r6.htb	  30.0	  0.03	 2.000	 10.00	 -10.00	 50.00	   0.0	 278.00	 37.32	 209.00	 20.00	 23.26	  3.98	 0.374	 0.18760734	 0.469	  0.691	      0.688	      0.477	 330.00	  0.00	 9999.00	 9999.00	
m60201c5r6.htb	  30.0	  0.03	 2.000	 10.00	 -10.00	 50.00	   1.0	 262.00	 33.63	 178.00	 18.11	 22.74	  3.98	 0.397	 0.10124357	 0.480	  0.696	      0.829	      0.485	 330.00	  0.00	 9999.00	 9999.00	
m60203c1r2.htb	  30.0	  0.03	 2.000	 -2.00	 -12.00	 50.00	   0.0	  5.00	 13.72	 255.00	  8.51	 10.69	  3.28	 0.475	 0.00050125	 0.521	  0.480	      0.775	      0.230	 330.00	  0.00	  5.00	 49.00	
m60203c1r2.htb	  30.0	  0.03	 2.000	 -2.00	 -12.00	 50.00	   1.0	 90.00	 12.00	 258.00	  9.27	 10.76	  3.28	 0.333	 0.00024266	 0.471	  0.359	      0.463	      0.129	 330.00	  0.00	 90.00	 86.00	
m60203c2r5.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 186.00	 17.83	 109.00	 12.66	 14.73	  8.56	 0.302	 0.00013547	 0.487	  0.355	      0.477	      0.126	 330.00	  0.00	 186.00	 29.00	
m60203c2r5.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 148.00	 16.55	 254.00	 13.17	 15.02	  8.56	 0.276	 0.00029135	 0.490	  0.320	      0.361	      0.102	 330.00	  0.00	 148.00	 49.00	
m60203c3r2.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 40.00	   0.0	 165.00	 11.46	 308.00	  8.15	 10.10	  3.63	 0.343	 0.10534121	 0.406	  0.496	      0.396	      0.246	 330.00	  0.00	 9999.00	 9999.00	
m60203c3r2.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 40.00	   1.0	 170.00	 12.17	 24.00	  8.97	 10.54	  3.63	 0.296	 0.21871960	 0.352	  0.536	      0.382	      0.288	 330.00	  0.00	 9999.00	 9999.00	
m60207c1r2.htb	  30.0	  0.03	 2.000	 -8.00	 -12.00	 50.00	   0.0	 310.00	 13.43	 42.00	  6.37	  9.97	  2.59	 0.604	 0.00000000	 0.610	  0.453	      1.781	      0.205	 330.00	  0.00	 310.00	 20.00	
m60207c1r2.htb	  30.0	  0.03	 2.000	 -8.00	 -12.00	 50.00	   1.0	 130.00	 16.35	 212.00	  7.22	 11.15	  2.59	 0.559	 0.00000000	 0.608	  0.423	      2.148	      0.179	 330.00	  0.00	 130.00	 36.00	
m60207c2r2.htb	 300.0	  0.03	 4.000	  0.00	 -2.00	 50.00	   0.0	 67.00	 18.78	 138.00	 16.93	 17.82	  8.91	 0.104	 0.97426162	 0.193	  0.477	      0.078	      0.228	 330.00	  0.00	 9999.00	 9999.00	
m60207c2r2.htb	 300.0	  0.03	 4.000	  0.00	 -2.00	 50.00	   1.0	 293.00	 21.45	 264.00	 17.04	 18.13	  8.91	 0.179	 0.22018300	 0.359	  0.384	      0.196	      0.148	 330.00	  0.00	 9999.00	 9999.00	
m60207c3r2.htb	 300.0	  0.03	 4.000	 -5.00	 -5.00	 50.00	   0.0	 225.00	 23.27	 261.00	 13.80	 17.08	  7.31	 0.449	 0.00001346	 0.509	  0.588	      1.562	      0.346	 330.00	  0.00	 225.00	 14.00	
m60207c3r2.htb	 300.0	  0.03	 4.000	 -5.00	 -5.00	 50.00	   1.0	 46.00	 43.27	 17.00	 17.57	 19.04	  7.31	 0.282	 0.06019805	 0.378	  0.593	      0.638	      0.352	 330.00	  0.00	 9999.00	 9999.00	
m60207c4r2.htb	  30.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 195.00	 15.64	 229.00	 10.49	 12.59	  5.57	 0.361	 0.05761510	 0.401	  0.564	      0.582	      0.318	 330.00	  0.00	 9999.00	 9999.00	
m60207c4r2.htb	  30.0	  0.03	 2.000	 10.00	 10.00	 40.00	   1.0	 330.00	 16.46	 216.00	 11.09	 14.11	  5.57	 0.410	 0.03289611	 0.453	  0.589	      0.701	      0.346	 330.00	  0.00	 9999.00	 9999.00	
m60301c1r4.htb	  30.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 291.00	  9.02	 17.00	  7.57	  8.34	  1.24	 0.214	 0.69957762	 0.333	  0.342	      0.086	      0.117	 330.00	  0.00	 9999.00	 9999.00	
m60301c1r4.htb	  30.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 285.00	  8.42	 69.00	  6.52	  7.63	  1.24	 0.280	 0.03117226	 0.419	  0.314	      0.201	      0.098	 330.00	  0.00	 9999.00	 9999.00	
m60301c2r4.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 80.00	 15.77	 221.00	 14.05	 15.21	  3.68	 0.114	 0.99992500	 0.140	  0.989	      0.093	      0.977	 330.00	  0.00	 9999.00	 9999.00	
m60301c2r4.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 188.00	 15.54	 60.00	 13.28	 14.75	  3.68	 0.171	 0.99998153	 0.148	  1.098	      0.087	      1.205	 330.00	  0.00	 9999.00	 9999.00	
m60301c3r4.htb	  30.0	  0.03	 4.000	 10.00	 -5.00	 40.00	   0.0	 229.00	 25.23	 265.00	 20.45	 20.80	  7.55	 0.151	 0.76720361	 0.347	  0.372	      0.091	      0.138	 330.00	  0.00	 9999.00	 9999.00	
m60301c3r4.htb	  30.0	  0.03	 4.000	 10.00	 -5.00	 40.00	   1.0	 211.00	 17.78	 114.00	 16.14	 17.25	  7.55	 0.228	 0.57862602	 0.391	  0.412	      0.147	      0.170	 330.00	  0.00	 9999.00	 9999.00	
m60301c4r4.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   0.0	 15.00	 38.37	 330.00	 13.53	 18.01	 11.14	 0.282	 0.99943139	 0.241	  1.441	      0.284	      2.078	 330.00	  0.00	 9999.00	 9999.00	
m60301c4r4.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   1.0	 313.00	 42.66	 197.00	 14.49	 17.24	 11.14	 0.378	 0.98411686	 0.291	  1.386	      0.561	      1.920	 330.00	  0.00	 9999.00	 9999.00	
m60302c1r4.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   0.0	  0.00	 10.24	 100.00	  5.72	  7.77	  2.09	 0.495	 0.00000130	 0.533	  0.414	      0.904	      0.172	 330.00	  0.00	  0.00	 43.00	
m60302c1r4.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   1.0	 330.00	  7.71	 57.00	  4.60	  5.96	  2.09	 0.461	 0.00070067	 0.499	  0.378	      0.466	      0.143	 330.00	  0.00	 330.00	  0.00	
m60302c2r4.htb	  30.0	  0.05	 4.000	  0.00	 -10.00	 40.00	   0.0	  0.00	 19.40	 87.00	 12.80	 15.48	  2.32	 0.494	 0.43312914	 0.566	  0.532	      0.308	      0.283	 330.00	  0.00	 9999.00	 9999.00	
