FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60301c2r2.htb	  30.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 0.5000	 0.2029	 0.4058	
m60301c3r2.htb	  30.0	  0.03	 2.000	 10.00	 -5.00	 40.00	   0.0	 0.5000	 0.1021	 0.2042	
m60301c3r2.htb	  30.0	  0.03	 2.000	 10.00	 -5.00	 40.00	   1.0	 0.5000	 0.0912	 0.1824	
m60301c4r2.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   0.0	 0.5000	 0.0435	 0.0869	
m60301c4r2.htb	  30.0	  0.03	 4.000	 20.00	 -10.00	 50.00	   1.0	 0.5000	 0.0915	 0.1829	
m60302c1r2.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   0.0	 0.5000	 0.1449	 0.2899	
m60302c1r2.htb	  30.0	  0.03	 2.000	  0.00	 -2.00	 50.00	   1.0	 0.5000	 0.0493	 0.0987	
m60302c2r2.htb	  30.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.5000	 0.1409	 0.2819	
m60302c2r2.htb	  30.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 0.5000	 0.0822	 0.1644	
m60302c3r2.htb	  30.0	  0.05	 4.000	 -5.00	 -5.00	 60.00	   0.0	 0.5000	 0.1217	 0.2435	
m60302c3r2.htb	  30.0	  0.05	 4.000	 -5.00	 -5.00	 60.00	   1.0	 0.5000	 0.0725	 0.1451	
m60302c4r2.htb	  30.0	  0.03	 4.000	 -5.00	  0.00	 50.00	   0.0	 0.5000	 0.0661	 0.1323	
m60302c4r2.htb	  30.0	  0.03	 4.000	 -5.00	  0.00	 50.00	   1.0	 0.5000	 0.0884	 0.1768	
m60404c3r2.htb	   0.0	  0.03	 2.000	 10.00	 10.00	 30.00	   0.0	 0.5000	 0.1391	 0.2783	
m60404c3r2.htb	   0.0	  0.03	 2.000	 10.00	 10.00	 30.00	   1.0	 0.5000	 0.1852	 0.3703	
m60404c4r2.htb	   0.0	  0.03	 1.000	 10.00	  5.00	 40.00	   0.0	 0.5000	 0.1078	 0.2156	
m60404c4r2.htb	   0.0	  0.03	 1.000	 10.00	  5.00	 40.00	   1.0	 0.5000	 0.1063	 0.2126	
m60404c5r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.5000	 0.0542	 0.1085	
m60404c5r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 0.5000	 0.0409	 0.0819	
m60405c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   0.0	 0.5000	 0.0407	 0.0813	
m60405c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   1.0	 0.5000	 0.0185	 0.0370	
m60405c3r2.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   0.0	 0.5000	 0.0957	 0.1913	
m60405c3r2.htb	 270.0	  0.03	 2.000	 -5.00	 -15.00	 40.00	   1.0	 0.5000	 0.0561	 0.1122	
m60414c1r2.htb	 180.0	  0.03	 2.000	 -8.00	 -8.00	 50.00	   0.0	 0.5000	 0.1014	 0.2027	
m60414c1r2.htb	 180.0	  0.03	 2.000	 -8.00	 -8.00	 50.00	   1.0	 0.5000	 0.1125	 0.2250	
m60414c3r2.htb	 180.0	  0.05	 2.000	 -10.00	  0.00	 30.00	   0.0	 0.5000	 0.1165	 0.2329	
m60414c3r2.htb	 180.0	  0.05	 2.000	 -10.00	  0.00	 30.00	   1.0	 0.5000	 0.0876	 0.1753	
m60419c1r2.htb	 180.0	  0.03	 2.000	 10.00	  5.00	 50.00	   0.0	 0.5000	 0.1214	 0.2428	
m60419c1r2.htb	 180.0	  0.03	 2.000	 10.00	  5.00	 50.00	   1.0	 0.5000	 0.0880	 0.1760	
m60419c2r2.htb	 180.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.5000	 0.0358	 0.0716	
m60419c2r2.htb	 180.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 0.5000	 0.0351	 0.0702	
m60420c2r2.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 0.5000	 0.0518	 0.1036	
m60420c2r2.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 0.5000	 0.0702	 0.1403	
m60424c1r2.htb	 180.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 0.5000	 0.0807	 0.1615	
m60424c1r2.htb	 180.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 0.5000	 0.1123	 0.2246	
m60424c2r2.htb	   0.0	  0.03	 2.000	  8.00	 -8.00	 40.00	   0.0	 0.5000	 0.0243	 0.0485	
m60424c2r2.htb	   0.0	  0.03	 2.000	  8.00	 -8.00	 40.00	   1.0	 0.5000	 0.0788	 0.1575	
m60515c4r2.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 0.5000	 0.1794	 0.3588	
m60515c4r2.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   1.0	 0.5000	 0.2090	 0.4181	
m60517c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.5000	 0.1162	 0.2325	
m60517c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 0.5000	 0.0596	 0.1192	
m60517c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 0.5000	 0.0665	 0.1331	
m60517c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 0.5000	 0.1546	 0.3092	
m60517c3r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 30.00	   0.0	 0.5000	 0.0639	 0.1278	
m60517c3r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 30.00	   1.0	 0.5000	 0.0510	 0.1019	
m60517c4r2.htb	   0.0	  0.03	 2.000	  5.00	 -8.00	 30.00	   0.0	 0.5000	 0.0728	 0.1456	
m60517c4r2.htb	   0.0	  0.03	 2.000	  5.00	 -8.00	 30.00	   1.0	 0.5000	 0.0638	 0.1276	
m60517c5r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.5000	 0.0762	 0.1525	
m60517c5r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 0.5000	 0.1033	 0.2067	
m60517c6r2.htb	   0.0	  0.03	 2.000	  8.00	 10.00	 40.00	   0.0	 0.5000	 0.0359	 0.0717	
m60517c6r2.htb	   0.0	  0.03	 2.000	  8.00	 10.00	 40.00	   1.0	 0.5000	 0.0874	 0.1749	
m60518c2r2.htb	   0.0	  0.03	 2.000	 -8.00	 -5.00	 40.00	   0.0	 0.5000	 0.0102	 0.0204	
m60518c2r2.htb	   0.0	  0.03	 2.000	 -8.00	 -5.00	 40.00	   1.0	 0.5000	 0.1272	 0.2544	
m60519c3r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   0.0	 0.5000	 0.1138	 0.2275	
m60519c3r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   1.0	 0.5000	 0.1058	 0.2116	
m60523c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.5000	 0.1324	 0.2647	
m60523c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 0.5000	 0.1364	 0.2728	
m60523c2r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.5000	 0.1428	 0.2856	
m60523c2r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 0.5000	 0.0616	 0.1231	
m60523c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.5000	 0.1736	 0.3473	
m60523c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 0.5000	 0.0499	 0.0998	
m60523c4r2.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 0.5000	 0.0822	 0.1644	
m60523c4r2.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 0.5000	 0.1019	 0.2038	
m60524c2r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 30.00	   0.0	 0.5000	 0.1241	 0.2482	
m60524c2r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 30.00	   1.0	 0.5000	 0.0701	 0.1403	
m60524c3r2.htb	 240.0	  0.03	 2.000	  0.00	  7.00	 30.00	   0.0	 0.5000	 0.1060	 0.2121	
m60524c3r2.htb	 240.0	  0.03	 2.000	  0.00	  7.00	 30.00	   1.0	 0.5000	 0.0600	 0.1200	
m60524c4r2.htb	 240.0	  0.03	 2.000	 -5.00	 -5.00	 40.00	   0.0	 0.5000	 0.0819	 0.1638	
m60524c4r2.htb	 240.0	  0.03	 2.000	 -5.00	 -5.00	 40.00	   1.0	 0.5000	 0.0793	 0.1587	
m60524c5r2.htb	   0.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   0.0	 0.5000	 0.0620	 0.1239	
m60524c5r2.htb	   0.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   1.0	 0.5000	 0.0675	 0.1351	
m60525c1r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.5000	 0.0913	 0.1825	
m60525c1r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 0.5000	 0.1082	 0.2164	
m60525c2r2.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 0.5000	 0.0501	 0.1001	
m60525c2r2.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 0.5000	 0.0446	 0.0892	
m60525c3r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.5000	 0.1026	 0.2053	
m60525c3r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 0.5000	 0.0938	 0.1875	
m60525c4r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 0.5000	 0.1675	 0.3350	
m60525c4r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 0.5000	 0.0731	 0.1463	
m60531c1r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   0.0	 0.5000	 0.1518	 0.3036	
m60531c1r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   1.0	 0.5000	 0.0305	 0.0610	
m60531c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 50.00	   0.0	 0.5000	 0.0515	 0.1031	
m60531c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 50.00	   1.0	 0.5000	 0.0369	 0.0738	
m60601c1r2.htb	   0.0	  0.03	 2.000	  0.00	  7.00	 40.00	   0.0	 0.5000	 0.1957	 0.3914	
m60601c1r2.htb	   0.0	  0.03	 2.000	  0.00	  7.00	 40.00	   1.0	 0.5000	 0.1805	 0.3611	
m60601c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   0.0	 0.5000	 0.0855	 0.1709	
m60601c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 40.00	   1.0	 0.5000	 0.0302	 0.0605	
m60601c3r2.htb	  90.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.5000	 0.0786	 0.1572	
m60601c3r2.htb	  90.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 0.5000	 0.1106	 0.2213	
m60601c4r2.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.5000	 0.0623	 0.1246	
m60601c4r2.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 0.5000	 0.0590	 0.1180	
m60601c5r2.htb	  90.0	  0.03	 2.000	  0.00	 -8.00	 40.00	   0.0	 0.5000	 0.1314	 0.2628	
m60601c5r2.htb	  90.0	  0.03	 2.000	  0.00	 -8.00	 40.00	   1.0	 0.5000	 0.0663	 0.1327	
m60602c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -7.00	 30.00	   0.0	 0.5000	 0.0295	 0.0591	
m60602c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -7.00	 30.00	   1.0	 0.5000	 0.1021	 0.2043	
m60602c2r2.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 30.00	   0.0	 0.5000	 0.0875	 0.1750	
m60602c2r2.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 30.00	   1.0	 0.5000	 0.0330	 0.0660	
m60602c3r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 30.00	   0.0	 0.5000	 0.0881	 0.1763	
m60602c3r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 30.00	   1.0	 0.5000	 0.0396	 0.0793	
m60602c4r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 20.00	   0.0	 0.5000	 0.0864	 0.1727	
m60602c4r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 20.00	   1.0	 0.5000	 0.0798	 0.1597	
m60602c5r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 50.00	   0.0	 0.5000	 0.1206	 0.2412	
m60602c5r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 50.00	   1.0	 0.5000	 0.0569	 0.1139	
m60605c1r2.htb	   0.0	  0.03	 2.000	 -3.00	 -7.00	 30.00	   0.0	 0.5000	 0.0738	 0.1475	
m60605c1r2.htb	   0.0	  0.03	 2.000	 -3.00	 -7.00	 30.00	   1.0	 0.5000	 0.0230	 0.0461	
m60605c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 30.00	   0.0	 0.5000	 0.2318	 0.4636	
m60605c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 30.00	   1.0	 0.5000	 0.1597	 0.3194	
m60605c3r2.htb	   0.0	  0.03	 2.000	 -5.00	 -2.00	 30.00	   0.0	 0.5000	 0.0997	 0.1995	
m60605c3r2.htb	   0.0	  0.03	 2.000	 -5.00	 -2.00	 30.00	   1.0	 0.5000	 0.0877	 0.1754	
m60606c1r2.htb	   0.0	  0.03	 2.000	  8.00	 -8.00	 30.00	   0.0	 0.5000	 0.1669	 0.3337	
m60606c1r2.htb	   0.0	  0.03	 2.000	  8.00	 -8.00	 30.00	   1.0	 0.5000	 0.0431	 0.0863	
m60606c2r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   0.0	 0.5000	 0.2135	 0.4270	
m60606c2r2.htb	   0.0	  0.03	 2.000	 -10.00	  0.00	 40.00	   1.0	 0.5000	 0.1054	 0.2108	
m60606c3r2.htb	  90.0	  0.03	 2.000	 -8.00	 -10.00	 40.00	   0.0	 0.5000	 0.0733	 0.1467	
m60606c3r2.htb	  90.0	  0.03	 2.000	 -8.00	 -10.00	 40.00	   1.0	 0.5000	 0.0646	 0.1291	
m60606c4r2.htb	  90.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	 0.5000	 0.0470	 0.0940	
m60606c4r2.htb	  90.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 0.5000	 0.0744	 0.1488	
m60606c5r2.htb	  90.0	  0.03	 2.000	  8.00	  0.00	 40.00	   0.0	 0.5000	 0.0870	 0.1739	
m60606c5r2.htb	  90.0	  0.03	 2.000	  8.00	  0.00	 40.00	   1.0	 0.5000	 0.0668	 0.1336	
m60613c5r2.htb	   0.0	  0.03	 2.000	 -8.00	 -15.00	 30.00	   0.0	 0.5000	 0.0284	 0.0567	
m60613c5r2.htb	   0.0	  0.03	 2.000	 -8.00	 -15.00	 30.00	   1.0	 0.5000	 0.0629	 0.1259	
m60613c6r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 30.00	   0.0	 0.5000	 0.0358	 0.0716	
m60613c6r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 30.00	   1.0	 0.5000	 0.0242	 0.0485	
m60614c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 30.00	   0.0	 0.5000	 0.0893	 0.1785	
m60614c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 30.00	   1.0	 0.5000	 0.0745	 0.1489	
m60614c2r2.htb	   0.0	  0.03	 2.000	  5.00	 -5.00	 30.00	   0.0	 0.5000	 0.1463	 0.2926	
m60614c2r2.htb	   0.0	  0.03	 2.000	  5.00	 -5.00	 30.00	   1.0	 0.5000	 0.0530	 0.1061	
m60614c3r2.htb	   0.0	  0.03	 2.000	  8.00	 -15.00	 30.00	   0.0	 0.5000	 0.1839	 0.3678	
m60614c3r2.htb	   0.0	  0.03	 2.000	  8.00	 -15.00	 30.00	   1.0	 0.5000	 0.1281	 0.2562	
m60614c4r2.htb	   0.0	  0.03	 2.000	  8.00	 -18.00	 30.00	   0.0	 0.5000	 0.1856	 0.3712	
m60614c4r2.htb	   0.0	  0.03	 2.000	  8.00	 -18.00	 30.00	   1.0	 0.5000	 0.1725	 0.3450	
m60615c1r2.htb	   0.0	  0.03	 2.000	 -8.00	 -17.00	 30.00	   0.0	 0.5000	 0.1619	 0.3238	
m60615c1r2.htb	   0.0	  0.03	 2.000	 -8.00	 -17.00	 30.00	   1.0	 0.5000	 0.1217	 0.2433	
m60615c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -17.00	 40.00	   0.0	 0.5000	 0.2327	 0.4654	
m60615c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 -17.00	 40.00	   1.0	 0.5000	 0.1857	 0.3714	
m60616c1r2.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 30.00	   0.0	 0.5000	 0.0938	 0.1876	
m60616c1r2.htb	   0.0	  0.03	 2.000	 -10.00	 -15.00	 30.00	   1.0	 0.5000	 0.1245	 0.2490	
m60616c2r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 30.00	   0.0	 0.5000	 0.1390	 0.2779	
m60616c2r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 30.00	   1.0	 0.5000	 0.1029	 0.2058	
m60619c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.5000	 0.1159	 0.2318	
