FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60606c1r7.htb	 0.00349 0.00857 -49.66672 18.00000 0.00000
m60606c2r7.htb	 0.00000 0.45604 273.07819 90.21665 0.44776
m60606c3r7.htb	 0.50981 0.46450 260.46674 44.23631 0.44776
m60606c4r7.htb	 2.93990 1.39699 275.49405 18.00000 0.24876
m60606c5r7.htb	 3.87818 1.81151 151.87881 18.00000 0.89552
m60613c5r7.htb	 15.78934 4.40744 289.21528 50.37717 8.09287
m60613c6r7.htb	 13.89688 1.81544 317.76872 24.16984 1.79870
m60614c1r7.htb	 15.06175 1.19844 394.39115 90.77698 4.57711
m60614c2r7.htb	 17.92376 1.37834 312.65678 18.00000 14.87562
m60614c3r7.htb	 11.44269 3.58209 255.63835 110.06253 7.46269
m60614c4r7.htb	 18.52189 5.44810 327.30591 18.00000 16.61692
m60615c1r7.htb	 15.65370 5.40517 160.11620 18.00000 2.38806
m60615c2r7.htb	 9.28668 2.42225 285.18728 18.00000 6.01990
m60616c1r7.htb	 6.17166 1.72797 89.88029 18.00000 1.69154
m60616c2r7.htb	 5.93947 0.69582 274.86812 47.33777 2.84293
m60619c1r7.htb	 5.41483 1.26851 185.32575 158.23778 2.83582
m60619c2r7.htb	 6.62868 1.90694 233.94697 60.88106 2.08955
m60619c3r7.htb	 3.62087 2.29753 22.88758 18.00000 1.24378
m60619c4r7.htb	 20.86389 2.42730 183.00478 18.00000 15.67164
m60620c1r7.htb	 14.43211 1.24627 315.34015 18.00000 6.99834
m60620c2r7.htb	 21.40611 0.70248 313.13502 150.61807 17.14760
m60620c3r7.htb	 18.14964 6.64179 213.78137 212.85401 17.16418
m60620c4r7.htb	 8.56473 4.16104 197.68561 18.00000 4.07960
m60621c1r7.htb	 6.63649 2.46623 361.39758 63.41652 1.92371
m60621c2r7.htb	 0.64832 0.40995 137.92392 18.00000 0.13267
m60621c3r7.htb	 1.32864 0.63471 135.96137 18.00000 1.79104
m60621c4r7.htb	 5.21565 2.20944 136.12525 18.00000 2.18905
m60621c5r7.htb	 1.10983 0.48380 199.93164 49.27605 0.36484
m60621c6r7.htb	 6.01018 1.77915 108.05696 18.00000 2.68657
m60623c3r7.htb	 8.66810 1.42806 276.92443 38.03728 6.00332
m60623c4r7.htb	 2.62420 1.51620 249.69196 18.00000 0.79602
m60626c2r7.htb	 8.19444 1.29001 -36.27642 77.19632 3.93035
m60628c1r7.htb	 11.64944 3.82552 281.32004 23.68250 4.67662
m60628c2r7.htb	 1.34512 2.30190 290.48648 208.88415 1.95688
m60703c1r7.htb	 18.08561 1.86647 46.53564 18.00000 3.88060
m60703c2r7.htb	 7.32041 1.81718 244.97302 18.00000 0.29851
m60703c3r7.htb	 2.01697 1.07829 38.24476 52.05827 0.19900
m60705c1r7.htb	 3.49249 1.29565 308.66604 18.00000 2.23881
m60705c2r7.htb	 3.76010 0.72151 259.56738 73.86199 1.64179
m60705c3r7.htb	 25.19436 1.98766 57.49407 68.24497 8.35821
m60712c1r7.htb	 7.11378 1.20345 255.44138 18.00000 3.98010
m60712c1r7.htb	 7.11378 1.20339 255.44287 18.00000 3.98010
m60717c3r7.htb	 14.05688 4.01198 282.04772 18.00000 0.79602
m60814c1r7.htb	 4.06033 2.01200 237.63911 18.00000 0.64677
m60814c2r7.htb	 18.67793 1.94852 98.61442 18.00000 14.32836
m60814c3r7.htb	 1.81107 1.33265 159.10136 18.00000 1.54229
m60814c4r7.htb	 11.82852 0.79320 186.55790 18.00000 9.30348
m60822c1r7.htb	 5.59487 1.02132 100.54178 94.44597 0.09950
m60822c2r7.htb	 4.03009 0.61609 186.88898 18.00000 1.24378
m61117c1r7.htb	 3.98906 1.77358 199.70750 18.00000 0.79602
m61117c2r7.htb	 13.15333 4.19510 -11.68703 34.22835 11.09453
m61117c3r7.htb	 8.80518 8.73134 243.04315 139.91864 10.04975
m70403c1r7.htb	 7.92923 8.97262 -10.66512 18.00000 0.00000
m70404c3r7.htb	 2.64531 1.26877 44.00433 55.69077 0.19900
m70405c2r7.htb	 10.66746 3.66010 214.61920 109.36965 2.63682
m70723c1r7.htb	 2.05901 0.98198 257.06332 24.06536 0.59701
m70523c2r7.htb	 2.89463 0.68077 -19.82217 49.08944 1.49254
m70523c3r7.htb	 21.11299 2.74260 277.27971 92.74388 11.09453
m70524c1r7.htb	 10.10345 0.87087 368.29459 82.44832 4.85075
m70524c3r7.htb	 1.23146 0.95099 239.90933 18.00000 0.54726
m70525c1r7.htb	 9.21351 1.92645 48.78206 18.00000 0.64677
m70529c1r7.htb	 1.29439 1.55332 206.84662 18.00000 0.69652
m70529c2r7.htb	 13.53111 1.63608 321.95030 78.35896 3.73134
m70530c1r7.htb	 0.95685 1.34852 -4.66271 36.39989 0.09950
m70601c1r7.htb	 6.03093 1.45832 71.63936 18.00000 5.07463
m70605c1r7.htb	 0.48583 0.55734 296.63948 18.00000 0.00000
m70607c1r7.htb	 1.78387 0.52910 42.29067 18.00000 0.34826
m70607c2r7.htb	 5.16880 2.55095 1.57298 32.34841 0.00000
m70607c3r7.htb	 23.87093 2.09500 250.00201 47.37855 3.33333
m70608c1r7.htb	 3.51513 0.58285 63.96751 39.05932 0.69652
m70609c1r7.htb	 6.36416 1.15785 17.04028 61.66128 3.83085
m70609c2r7.htb	 2.41053 0.92834 207.53744 18.00000 1.54229
m70611c2r7.htb	 22.51271 8.68746 281.83941 72.09603 12.48756
m70611c1r7.htb	 6.99791 1.31004 317.71541 40.32823 0.74627
m70612c1r7.htb	 19.73528 3.07388 58.52347 18.00000 5.42289
m70612c2r7.htb	 10.24991 7.05745 280.73497 117.16682 5.72139
m70613c2r7.htb	 5.31531 1.88398 209.99444 18.00000 3.28358
m70613c1r7.htb	 1.66425 1.41791 331.15631 269.17538 1.59204
m70618c1r7.htb	 4.65012 5.07463 -7.29446 234.39350 6.31841
m70619c1r7.htb	 2.26498 0.17742 312.11305 133.84506 1.74129
m70621c2r7.htb	 1.39210 1.21930 194.82315 18.00000 0.79602
m70622c1r7.htb	 14.24928 1.98661 -3.76221 18.00000 7.01493
m70625c1r7.htb	 6.33238 2.09738 183.90105 28.33276 1.74129
m70625c2r7.htb	 7.76474 4.26268 244.34846 18.00000 2.33831
m70626c1r7.htb	 2.96285 0.38191 181.35604 18.00000 1.89055
m70628c1r7.htb	 2.83634 0.56874 5.26073 19.31681 0.59701
m70703c1r7.htb	 3.68101 0.75824 266.01217 38.87817 1.49254
m70703c2r7.htb	 3.75769 0.80430 223.20544 18.00000 2.78607
m70705c1r7.htb	 1.23591 0.56967 -17.84454 68.89139 1.24378
m70706c2r7.htb	 10.84768 1.50710 134.32234 18.00000 0.89552
m70709c1r7.htb	 2.89520 2.08955 60.56501 246.61846 1.84080
m70709c2r7.htb	 5.89908 0.84970 31.67814 40.40173 3.53234
m70709c3r7.htb	 1.56997 1.20509 115.51827 18.00000 0.44776
m70710c1r7.htb	 7.27877 1.18904 148.16938 18.00000 0.84577
m70710c2r7.htb	 12.76629 1.98784 296.59631 71.71306 8.25871
m70711c1r7.htb	 13.04086 3.59702 -18.56174 18.00000 7.66169
m70711c2r7.htb	 5.51847 4.32836 251.03247 171.47254 3.08458
m70712c1r7.htb	 12.81418 4.31951 180.02338 33.86182 1.44279
m70717c3r7.htb	 5.12685 1.34510 170.75798 93.05604 2.13930
m70718c1r7.htb	 15.00741 3.63131 315.05650 73.94761 4.02985
m70718c2r7.htb	 11.96570 2.86548 62.26545 18.00000 6.66667
m70718c3r7.htb	 0.30068 1.38928 157.47148 119.09818 0.64677
m70719c1r7.htb	 30.76969 2.24265 144.36542 18.00000 6.31841
m70719c2r7.htb	 31.50090 1.67077 -48.50092 110.51759 13.38308
m70719c3r7.htb	 20.79758 0.94649 155.05561 77.67224 5.47264
m70720c1r7.htb	 14.36569 5.37313 -1.93576 152.51811 4.52736
m70720c2r7.htb	 29.97376 5.33674 19.68446 43.24684 14.27861
m70723c1r7.htb	 2.05900 0.98183 257.06565 24.07053 0.59701
m70730c1r7.htb	 9.39591 0.00000 173.51018 114.49675 0.84577
m70730c2r7.htb	 17.21703 1.78348 236.67594 59.24107 5.77114
m70731c1r7.htb	 5.10580 3.48205 24.88024 18.00000 0.59701
m70801c2r7.htb	 15.12804 1.01727 270.19079 68.09164 10.19900
m70801c3r7.htb	 43.08015 10.08002 297.00255 18.00000 8.80597
m70802c1r7.htb	 6.79207 6.71642 220.03125 154.10618 2.63682
m70802c2r7.htb	 16.10843 10.22388 139.84828 286.40872 2.58706
m70803c1r7.htb	 0.56353 0.56799 165.06150 52.55181 0.29851
m70803c2r7.htb	 12.09553 8.40243 23.30680 18.00000 1.89055
m70806c1r7.htb	 4.05661 1.46276 255.37177 49.31564 0.24876
m70807c1r7.htb	 15.30006 5.68614 291.09898 27.08773 2.53731
m70809c1r7.htb	 3.69355 5.67164 74.20417 181.85602 1.34328
m70810c1r7.htb	 4.09117 2.37594 139.50081 77.30459 0.49751
m70815c1r7.htb	 4.19890 1.13617 -43.87174 84.09006 0.64677
m70816c1r7.htb	 15.13291 3.25477 257.45836 40.00199 2.58706
m70820c1r7.htb	 19.09106 1.25124 189.54299 91.22253 12.18905
m70821c1r7.htb	 7.51117 5.07463 22.97557 151.23421 6.91542
m70822c1r7.htb	 3.54009 0.53775 208.09892 75.56832 1.29353
m70823c1r7.htb	 3.41193 1.67463 108.72623 18.00000 0.29851
m70824c1r7.htb	 13.11904 4.88744 303.58799 18.00000 5.42289
m70827c1r7.htb	 4.49311 5.74627 28.80162 300.43884 0.74627
m70828c1r7.htb	 1.17874 0.37846 64.65126 18.00000 0.24876
m70829c1r7.htb	 9.83262 4.79752 294.39835 18.00000 0.64677
m70831c1r7.htb	 26.12484 3.51376 300.24419 25.83128 3.78109
m70905c1r7.htb	 15.02957 0.62107 234.51688 89.32360 2.98507
