FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki			 b+a		 DC_off	 Halfmax_slope	 F_SI	 P_SI	
m60221c1r6.htb	   0.0	  0.03	 4.000	 -10.00	 10.00	 50.00	   0.0	 0.6468	  0.00	 0.0000	  0.66	  0.65	 64.000	 1.00000000	 0.739	  0.000	  0.74	  0.00	  0.3661	 0.9852	 0.36603658		 0.8328	 13.91169383	 47.3539	 2.28557973	 47.35	  0.66	 0.2577	 0.0000	 1.0000	 
m60221c1r6.htb	   0.0	  0.03	 4.000	 -10.00	 10.00	 50.00	   1.0	 0.6468	  0.00	 0.0000	  0.69	  0.64	 64.000	 1.00000000	 0.824	  0.000	  0.82	  0.00	  0.2790	 0.9911	 0.27901733		 0.8698	 17.78377629	 49.2672	 2.55828160	 50.27	  0.22	 0.3261	 0.0000	 1.0000	 
m60221c2r7.htb	   0.0	  0.03	 4.000	  0.00	 20.00	 60.00	   0.0	 2.8856	  0.00	 0.0000	  0.71	  0.46	 64.000	 1.00000000	 0.744	  0.000	  0.74	  0.00	  3.1183	 0.5382	 3.11826882		 0.2103	 15.68828229	 100.0000	 0.00000000	 100.96	  1.76	 0.1718	 0.0000	 1.0000	 
m60221c2r7.htb	   0.0	  0.03	 4.000	  0.00	 20.00	 60.00	   1.0	 2.8856	  0.00	 0.0000	  0.66	  0.55	 64.000	 1.00000000	 0.677	  0.000	  0.68	  0.00	  0.7216	 0.9486	 0.72165263		 0.6971	 16.36215785	 70.4751	 3.11331674	 73.01	  1.77	 0.2035	 0.0000	 1.0000	 
m60221c3r6.htb	   0.0	  0.03	 2.000	  3.00	  8.00	 50.00	   0.0	 2.0896	  0.00	 0.0000	  0.76	  0.46	 64.000	 1.00000000	 0.884	  0.000	  0.88	  0.00	  3.2316	 0.5198	 3.23157252		 0.1987	 17.40473755	 28.7524	 0.00008428	 30.31	  0.51	 0.6261	 -0.0000	 1.0000	 
m60221c3r6.htb	   0.0	  0.03	 2.000	  3.00	  8.00	 50.00	   1.0	 2.0896	  0.00	 0.0000	  0.74	  0.51	 64.000	 1.00000000	 0.871	  0.000	  0.87	  0.00	  0.5796	 0.9653	 0.57964603		 0.7484	 16.23994250	 22.8188	 0.00000000	 25.22	  0.71	 0.7331	 -0.0000	 1.0000	 
m60221c5r7.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   0.0	 1.6915	  0.00	 0.0000	  0.63	  0.53	 64.000	 1.00000000	 0.640	  0.000	  0.64	  0.00	  0.5830	 0.9649	 0.58295185		 0.7472	 15.39441796	 77.2629	 5.18015594	 80.07	  1.22	 0.1452	 -0.0000	 1.0000	 
m60221c5r7.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   1.0	 1.6915	  0.00	 0.0000	  0.65	  0.45	 64.000	 1.00000000	 0.591	  0.000	  0.59	  0.00	  0.6086	 0.9621	 0.60859849		 0.7376	 5.45043323	 30.5038	 0.20620912	 30.52	  0.88	 0.1780	 -0.0000	 1.0000	 
m60227c1r6.htb	  30.0	  0.05	 2.000	  5.00	  0.00	 40.00	   0.0	 1.7910	  0.34	 0.0000	  0.59	  0.64	 64.000	 1.00000000	 0.553	  0.000	  0.55	  0.00	  0.4745	 0.9759	 0.05329509		 0.9737	 18.28544920	 32.3174	 17.83178101	 78.71	  0.66	 0.3577	 0.1322	 0.8764	 
m60227c1r6.htb	  30.0	  0.05	 2.000	  5.00	  0.00	 40.00	   1.0	 1.7910	  0.07	 0.0000	  0.55	  0.60	 64.000	 1.00000000	 0.411	  0.000	  0.41	  0.00	  0.4812	 0.9753	 0.45765364		 0.7955	 33.08457711	 17.6393	 27.68042117	 19.36	  0.64	 0.4605	 0.1322	 0.8764	 
