FILE			 25		 20		 15		 10	
m70309c1r2.htb	 0.03700	 0.04100	 0.04700	 0.05400	
m70309c2r2.htb	 0.02000	 0.02200	 0.02500	 0.02800	
m70309c3r2.htb	 0.03000	 0.03300	 0.03800	 0.04300	
m70312c1r2.htb	 0.03300	 0.03600	 0.04100	 0.04600	
m70313c1r2.htb	 0.06500	 0.07300	 0.08200	 0.09600	
m70313c2r2.htb	 0.12900	 0.15000	 0.17700	 0.21900	
m70410c1r2.htb	 0.09500	 0.11000	 0.13100	 0.16200	
m70410c2r2.htb	 0.08200	 0.09400	 0.11100	 0.13600	
m70410c3r2.htb	 0.03400	 0.03800	 0.04300	 0.05000	
m70411c2r2.htb	 0.01300	 0.01400	 0.01500	 0.01700	
m70412c1r2.htb	 0.04700	 0.05300	 0.06000	 0.06900	
m70412c2r2.htb	 0.02700	 0.03000	 0.03300	 0.03800	
m70412c3r2.htb	 0.06700	 0.07700	 0.08900	 0.10800	
m70417c1r2.htb	 0.15700	 0.18600	 0.22800	 0.29400	
m70417c2r2.htb	 0.31200	 0.38000	 0.47600	 0.62400	
m70417c3r2.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m70418c1r2.htb	 0.02900	 0.03200	 0.03600	 0.04100	
m70418c2r2.htb	 0.09700	 0.11300	 0.13400	 0.16700	
m70418c3r2.htb	 0.01600	 0.01700	 0.01900	 0.02100	
m70419c1r2.htb	 0.07000	 0.07900	 0.09100	 0.10800	
m70419c2r2.htb	 0.13000	 0.14900	 0.17400	 0.21200	
m70419c4r2.htb	 0.13100	 0.15500	 0.18700	 0.23800	
