FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60418c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -15.00	 50.00	   1.0	 920.4294	 58.7569	 0.0638	
m60418c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 1450.4223	 69.8704	 0.0482	
m60418c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 756.4957	 31.3952	 0.0415	
m60420c3r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 1255.5774	 124.6057	 0.0992	
m60420c3r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 621.1668	 64.0632	 0.1031	
m60420c4r2.htb	   0.0	  0.03	 2.000	 10.00	 -8.00	 40.00	   0.0	 766.5212	 38.4322	 0.0501	
m60420c4r2.htb	   0.0	  0.03	 2.000	 10.00	 -8.00	 40.00	   1.0	 346.5999	 43.4619	 0.1254	
m60420c5r2.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	 1544.3468	 66.2345	 0.0429	
m60420c5r2.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 754.6323	 38.3066	 0.0508	
m60424c6r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   0.0	 1556.6020	 32.4451	 0.0208	
m60424c6r2.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   1.0	 803.1230	 43.2890	 0.0539	
m60515c4r2.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 349.1981	 55.4677	 0.1588	
m60515c4r2.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   1.0	 194.2402	 40.6062	 0.2091	
m60518c3r2.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   0.0	 1300.7473	 70.2560	 0.0540	
m60518c3r2.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   1.0	 707.7029	 24.0823	 0.0340	
m60518c4r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 704.4216	 66.5046	 0.0944	
m60518c4r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 368.2676	 51.6080	 0.1401	
m60524c6r2.htb	   0.0	  0.03	 2.000	 -12.00	 -8.00	 40.00	   0.0	 764.8207	 34.7974	 0.0455	
m60524c6r2.htb	   0.0	  0.03	 2.000	 -12.00	 -8.00	 40.00	   1.0	 307.9601	 30.0627	 0.0976	
m60629c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 996.6465	 52.5222	 0.0527	
m60629c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 533.1701	 20.8451	 0.0391	
m60629c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1264.8507	 59.9075	 0.0474	
m60629c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 696.7966	 5.7248	 0.0082	
m60630c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 60.00	   0.0	 656.0015	 51.8700	 0.0791	
m60630c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 60.00	   1.0	 374.3789	 25.2659	 0.0675	
m60630c2r2.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 50.00	   0.0	 864.4736	 38.8765	 0.0450	
m60630c2r2.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 50.00	   1.0	 414.9415	 25.7416	 0.0620	
m60706c1r2.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   0.0	 763.7819	 37.7462	 0.0494	
m60706c1r2.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   1.0	 312.0246	 27.0595	 0.0867	
m60706c2r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 827.7842	 131.2804	 0.1586	
m60706c2r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 494.7892	 21.4824	 0.0434	
m60706c3r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 1037.3375	 16.6956	 0.0161	
m60706c3r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 574.7074	 82.0938	 0.1428	
m60706c4r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 458.9600	 15.1240	 0.0330	
m60706c4r2.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 229.1404	 12.6229	 0.0551	
m60711c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   0.0	 1260.0526	 216.4019	 0.1717	
m60711c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   1.0	 699.4656	 105.6684	 0.1511	
m60712c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 1227.3954	 48.0546	 0.0392	
m60712c2r2.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 566.7879	 35.8936	 0.0633	
m60713c1r2.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 60.00	   0.0	 230.9656	 45.0048	 0.1949	
m60713c1r2.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 60.00	   1.0	 90.2340	 9.9878	 0.1107	
m60713c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 244.2336	 14.9535	 0.0612	
m60713c2r2.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   1.0	 96.3535	 10.2867	 0.1068	
m60713c3r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 430.2332	 36.1409	 0.0840	
m60713c3r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 206.9794	 25.7402	 0.1244	
m60714c1r2.htb	   0.0	  0.03	 2.000	  5.00	  3.00	 40.00	   0.0	 641.2700	 57.2898	 0.0893	
m60714c1r2.htb	   0.0	  0.03	 2.000	  5.00	  3.00	 40.00	   1.0	 298.0727	 35.8515	 0.1203	
m60714c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -8.00	 40.00	   0.0	 160.4161	 78.3984	 0.4887	
m60714c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -8.00	 40.00	   1.0	 83.9679	 29.7538	 0.3543	
m60714c3r2.htb	   0.0	  0.03	 2.000	 -8.00	  0.00	 40.00	   0.0	 1282.9704	 121.6056	 0.0948	
m60714c3r2.htb	   0.0	  0.03	 2.000	 -8.00	  0.00	 40.00	   1.0	 594.1421	 72.5946	 0.1222	
m60714c4r2.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   0.0	 625.7017	 79.4805	 0.1270	
m60714c4r2.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   1.0	 294.4686	 44.3682	 0.1507	
m60717c1r2.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 40.00	   0.0	 702.1330	 38.2383	 0.0545	
m60717c1r2.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 40.00	   1.0	 291.9372	 25.0678	 0.0859	
m60717c2r2.htb	 170.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 437.4316	 138.6356	 0.3169	
m60717c2r2.htb	 170.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 288.3376	 76.3062	 0.2646	
m60719c1r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 273.4731	 5.8978	 0.0216	
m60719c1r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   1.0	 149.1368	 31.1369	 0.2088	
m60719c4r2.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   0.0	 423.4953	 2.5005	 0.0059	
m60719c4r2.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   1.0	 254.5520	 46.8385	 0.1840	
m60719c4r2.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   0.0	 423.4953	 2.5005	 0.0059	
m60719c4r2.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   1.0	 254.5520	 46.8385	 0.1840	
