FILE			 25		 20		 15		 10	
m70724c2r32.htb	 0.03000	 0.03300	 0.03700	 0.04200	
m70724c2r42.htb	 0.04300	 0.04800	 0.05500	 0.06400	
m70724c3r2.htb	 0.05800	 0.06500	 0.07400	 0.08800	
m70724c3r12.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m70724c3r22.htb	 0.03300	 0.03600	 0.04100	 0.04700	
m70724c3r32.htb	 0.08600	 0.09900	 0.11600	 0.14100	
m70724c3r42.htb	 0.17600	 0.21100	 0.25900	 0.33700	
m70724c4r2.htb	 0.05900	 0.06700	 0.07700	 0.09200	
m70724c4r12.htb	 0.02400	 0.02700	 0.03000	 0.03300	
m70724c4r22.htb	 0.04900	 0.05500	 0.06400	 0.07500	
m70724c4r32.htb	 0.02000	 0.02200	 0.02400	 0.02700	
m70725c1r2.htb	 0.03700	 0.04100	 0.04600	 0.05300	
m70725c1r12.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m70725c1r22.htb	 0.02200	 0.02400	 0.02600	 0.02900	
m70725c1r32.htb	 0.10800	 0.12600	 0.15100	 0.18900	
m70725c1r42.htb	 0.06400	 0.07200	 0.08200	 0.09700	
m70725c2r12.htb	 0.06400	 0.07200	 0.08200	 0.09700	
m70725c2r22.htb	 0.01600	 0.01700	 0.01900	 0.02100	
m70725c2r32.htb	 0.03600	 0.04000	 0.04500	 0.05200	
m70725c3r12.htb	 0.13100	 0.15100	 0.17900	 0.22100	
m70725c3r22.htb	 0.06400	 0.07200	 0.08300	 0.09700	
m70727c1r2.htb	 0.16000	 0.19100	 0.23400	 0.30200	
m70727c1r12.htb	 0.50400	 0.60900	 0.74500	 0.92800	
m70727c1r22.htb	 0.09400	 0.10700	 0.12400	 0.14900	
m70727c3r2.htb	 0.27900	 0.32900	 0.39900	 0.50600	
m70727c3r12.htb	 0.08800	 0.10100	 0.12000	 0.14800	
m70727c3r22.htb	 0.19200	 0.23100	 0.28500	 0.37200	
m70727c3r32.htb	 0.09400	 0.10700	 0.12400	 0.14800	
m70730c1r2.htb	 0.07600	 0.08700	 0.10200	 0.12400	
m70730c1r12.htb	 0.11000	 0.12800	 0.15400	 0.19300	
m70730c1r22.htb	 0.11900	 0.14000	 0.16800	 0.21200	
m70730c1r32.htb	 0.14700	 0.17400	 0.21200	 0.27100	
m70730c2r2.htb	 0.42600	 0.51800	 0.64200	 0.82000	
m70730c2r12.htb	 0.13200	 0.15600	 0.18900	 0.24000	
m70730c2r22.htb	 0.26600	 0.31400	 0.37900	 0.47900	
m70730c2r32.htb	 0.27400	 0.32200	 0.38700	 0.48600	
m70731c1r2.htb	 0.03500	 0.03900	 0.04400	 0.05100	
m70731c1r12.htb	 0.04400	 0.04900	 0.05500	 0.06400	
m70731c1r22.htb	 0.02800	 0.03000	 0.03400	 0.03900	
m70731c1r32.htb	 0.02200	 0.02400	 0.02700	 0.03000	
m70731c2r2.htb	 0.05100	 0.05600	 0.06400	 0.07400	
m70731c2r12.htb	 0.09400	 0.10900	 0.12900	 0.15900	
m70731c2r22.htb	 0.13600	 0.16000	 0.19500	 0.24800	
m70731c2r32.htb	 0.37600	 0.45900	 0.57200	 0.74000	
m70801c2r2.htb	 0.29600	 0.36100	 0.45300	 0.59400	
m70801c2r12.htb	 0.03700	 0.04000	 0.04500	 0.05100	
m70801c2r22.htb	 0.13900	 0.16000	 0.18700	 0.22800	
m70801c2r32.htb	 0.30100	 0.35500	 0.43000	 0.54400	
m70801c3r2.htb	 0.18800	 0.22500	 0.27800	 0.36300	
m70801c3r12.htb	 0.29800	 0.36300	 0.45500	 0.59700	
m70801c3r22.htb	 0.24600	 0.28800	 0.34500	 0.43100	
m70801c3r32.htb	 0.18900	 0.21900	 0.26000	 0.32300	
m70802c1r2.htb	 0.14900	 0.17700	 0.21600	 0.27800	
m70802c1r12.htb	 0.07000	 0.08000	 0.09400	 0.11300	
m70802c1r22.htb	 0.11600	 0.13600	 0.16300	 0.20500	
m70802c1r32.htb	 0.15100	 0.18000	 0.21900	 0.28200	
m70802c2r2.htb	 0.12000	 0.14000	 0.16600	 0.20700	
m70802c2r22.htb	 0.19400	 0.23300	 0.28900	 0.37700	
m70802c2r32.htb	 0.28500	 0.33700	 0.40800	 0.51600	
m70803c1r2.htb	 0.03900	 0.04300	 0.04800	 0.05500	
m70803c1r12.htb	 0.25600	 0.31100	 0.38900	 0.51200	
m70803c1r22.htb	 0.17000	 0.20000	 0.24100	 0.30500	
m70803c1r32.htb	 0.01800	 0.01900	 0.02100	 0.02300	
m70803c2r2.htb	 0.06400	 0.07300	 0.08500	 0.10300	
m70803c2r12.htb	 0.06600	 0.07600	 0.08800	 0.10600	
m70803c2r22.htb	 0.10700	 0.12500	 0.15000	 0.18700	
m70806c1r2.htb	 0.02600	 0.02800	 0.03200	 0.03600	
m70806c1r12.htb	 0.01800	 0.01900	 0.02100	 0.02400	
m70806c1r22.htb	 0.01300	 0.01400	 0.01600	 0.01700	
m70806c1r32.htb	 0.14900	 0.17700	 0.21600	 0.27700	
m70807c1r2.htb	 0.13900	 0.16500	 0.20000	 0.25500	
m70807c1r12.htb	 0.10700	 0.12200	 0.14200	 0.17100	
m70807c1r22.htb	 0.09600	 0.11000	 0.12800	 0.15500	
m70807c1r32.htb	 0.23200	 0.28100	 0.35000	 0.46000	
m70809c1r2.htb	 0.17400	 0.20900	 0.25700	 0.33300	
m70809c1r12.htb	 0.02300	 0.02500	 0.02700	 0.03000	
m70809c1r22.htb	 0.08000	 0.09100	 0.10500	 0.12600	
m70809c1r32.htb	 0.05400	 0.06000	 0.06800	 0.08000	
m70809c2r2.htb	 0.10100	 0.11800	 0.14000	 0.17500	
m70809c2r12.htb	 0.12700	 0.15000	 0.18100	 0.22900	
m70809c2r22.htb	 0.14800	 0.17200	 0.20600	 0.25700	
m70810c1r2.htb	 0.07800	 0.09000	 0.10500	 0.12900	
m70810c1r12.htb	 0.02400	 0.02600	 0.02800	 0.03200	
m70810c1r22.htb	 0.02400	 0.02700	 0.02900	 0.03300	
m70810c1r32.htb	 0.07000	 0.07800	 0.08900	 0.10400	
m70815c1r2.htb	 0.27100	 0.33000	 0.41300	 0.54300	
m70815c1r12.htb	 0.11000	 0.12800	 0.15400	 0.19300	
m70815c1r22.htb	 0.19100	 0.22900	 0.28300	 0.36900	
m70815c1r32.htb	 0.17700	 0.21100	 0.26000	 0.33800	
m70816c1r2.htb	 0.34300	 0.40500	 0.48900	 0.61600	
m70816c1r12.htb	 0.27600	 0.33500	 0.42000	 0.55200	
m70816c1r22.htb	 0.24700	 0.29500	 0.36200	 0.46700	
m70816c1r32.htb	 0.19000	 0.21900	 0.25900	 0.31800	
m70817c1r2.htb	 0.02100	 0.02300	 0.02500	 0.02800	
m70817c1r12.htb	 0.04800	 0.05400	 0.06200	 0.07300	
m70817c1r22.htb	 0.02400	 0.02700	 0.03000	 0.03300	
m70817c1r32.htb	 0.08900	 0.10200	 0.11800	 0.14300	
m70820c1r2.htb	 0.02200	 0.02400	 0.02600	 0.03000	
m70820c1r12.htb	 0.17300	 0.20600	 0.25400	 0.32900	
m70820c1r22.htb	 0.05000	 0.05700	 0.06500	 0.07800	
m70820c1r32.htb	 0.09100	 0.10600	 0.12500	 0.15400	
m70821c1r2.htb	 0.50800	 0.61300	 0.74900	 0.93200	
m70821c1r12.htb	 0.02200	 0.02400	 0.02600	 0.02900	
m70821c1r22.htb	 0.66600	 0.78500	 0.92800	 1.10100	
m70821c1r32.htb	 0.36000	 0.44000	 0.55000	 0.71300	
m70822c1r2.htb	 0.05900	 0.06700	 0.07800	 0.09300	
m70822c1r12.htb	 0.07200	 0.08200	 0.09600	 0.11700	
m70822c1r22.htb	 0.02700	 0.03000	 0.03300	 0.03800	
m70822c1r32.htb	 0.20300	 0.24500	 0.30400	 0.39700	
m70823c1r2.htb	 0.04200	 0.04700	 0.05300	 0.06100	
m70823c1r12.htb	 0.04000	 0.04500	 0.05100	 0.05900	
m70823c1r22.htb	 0.03500	 0.03900	 0.04400	 0.05100	
m70823c1r32.htb	 0.07800	 0.08900	 0.10400	 0.12600	
m70824c1r2.htb	 0.03300	 0.03600	 0.04100	 0.04800	
m70824c1r12.htb	 0.01900	 0.02000	 0.02200	 0.02500	
m70824c1r32.htb	 0.02100	 0.02300	 0.02600	 0.02900	
m70827c1r2.htb	 0.11600	 0.13300	 0.15600	 0.19000	
m70827c1r12.htb	 0.09900	 0.11200	 0.12800	 0.15100	
m70827c1r22.htb	 0.05700	 0.06300	 0.07100	 0.08200	
m70827c1r32.htb	 0.23600	 0.28600	 0.35700	 0.47000	
m70828c1r2.htb	 0.08700	 0.10000	 0.11900	 0.14600	
m70828c1r12.htb	 0.06700	 0.07600	 0.08800	 0.10700	
m70828c1r22.htb	 0.07500	 0.08600	 0.10100	 0.12300	
m70828c1r32.htb	 0.07700	 0.08800	 0.10300	 0.12400	
m70829c1r2.htb	 0.07400	 0.08300	 0.09600	 0.11300	
m70829c1r12.htb	 0.06800	 0.07600	 0.08700	 0.10200	
m70829c1r22.htb	 0.05300	 0.05900	 0.06800	 0.07900	
m70829c1r32.htb	 0.09400	 0.10700	 0.12300	 0.14700	
m70831c1r2.htb	 0.15700	 0.18700	 0.22800	 0.29400	
m70831c1r12.htb	 0.10300	 0.12000	 0.14300	 0.17800	
m70831c1r22.htb	 0.08200	 0.09400	 0.11000	 0.13500	
m70831c1r32.htb	 0.17300	 0.20100	 0.24000	 0.30000	
m70905c1r2.htb	 0.06400	 0.07300	 0.08500	 0.10300	
m70905c1r12.htb	 0.06800	 0.07800	 0.09100	 0.11000	
m70905c1r22.htb	 0.12100	 0.14100	 0.16900	 0.21300	
m70905c1r32.htb	 0.03300	 0.03600	 0.04000	 0.04600	
