FILE			 25		 20		 15		 10	
m60112c1r3.htb	 0.09600	 0.11000	 0.12900	 0.15600	
m60112c1r3.htb	 0.24600	 0.29900	 0.37300	 0.49100	
m60112c2r4.htb	 0.21000	 0.25300	 0.31500	 0.41200	
m60112c2r4.htb	 0.08900	 0.10300	 0.12200	 0.15100	
m60117c1r4.htb	 0.07000	 0.08000	 0.09300	 0.11300	
m60117c1r4.htb	 0.04000	 0.04500	 0.05100	 0.06000	
m60119c2r2.htb	 0.07800	 0.09000	 0.10500	 0.12900	
m60119c2r2.htb	 0.05300	 0.05900	 0.06700	 0.07700	
m60124c1r3.htb	 0.09400	 0.10900	 0.12900	 0.16000	
m60124c1r3.htb	 0.07300	 0.08300	 0.09700	 0.11800	
m60124c2r3.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m60124c2r3.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m60124c3r6.htb	 0.03700	 0.04100	 0.04600	 0.05200	
m60124c3r6.htb	 0.02200	 0.02400	 0.02600	 0.02900	
m60124c4r2.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m60124c4r2.htb	 0.04300	 0.04800	 0.05500	 0.06400	
m60124c5r1.htb	 0.08200	 0.09400	 0.11100	 0.13600	
m60124c5r1.htb	 0.09500	 0.10900	 0.12600	 0.15200	
m60213c2r2.htb	 0.04000	 0.04500	 0.05100	 0.06000	
m60213c2r2.htb	 0.02600	 0.02900	 0.03300	 0.03700	
m60213c3r2.htb	 0.05000	 0.05600	 0.06300	 0.07300	
m60213c3r2.htb	 0.05400	 0.06100	 0.07000	 0.08300	
m60213c4r2.htb	 0.07000	 0.07900	 0.09300	 0.11200	
m60213c4r2.htb	 0.02000	 0.02200	 0.02400	 0.02700	
m60220c1r2.htb	 0.10200	 0.11900	 0.14200	 0.17600	
m60220c1r2.htb	 0.05100	 0.05800	 0.06600	 0.07900	
m60317c1r2.htb	 0.08700	 0.09400	 0.10300	 0.11600	
m60317c1r2.htb	 0.02900	 0.03200	 0.03600	 0.04200	
m60317c2r2.htb	 0.05000	 0.05700	 0.06500	 0.07700	
m60317c2r2.htb	 0.02800	 0.03100	 0.03500	 0.04000	
m60404c2r2.htb	 0.06100	 0.06900	 0.07800	 0.09100	
m60404c2r2.htb	 0.04300	 0.04800	 0.05500	 0.06400	
m60407c1r2.htb	 0.05200	 0.05900	 0.06700	 0.07800	
m60407c1r2.htb	 0.61300	 0.72500	 0.86400	 1.03900	
m60407c2r2.htb	 0.12300	 0.14500	 0.17400	 0.22100	
m60407c2r2.htb	 0.58900	 0.70300	 0.84500	 1.02600	
m60407c3r2.htb	 0.00200	 0.00200	 0.00200	 0.00200	
m60407c3r2.htb	 0.02100	 0.02300	 0.02600	 0.02900	
m60407c4r2.htb	 0.07600	 0.08700	 0.10200	 0.12500	
m60407c4r2.htb	 0.04500	 0.05100	 0.05800	 0.06800	
m60407c5r2.htb	 0.22300	 0.26100	 0.31200	 0.39000	
m60407c5r2.htb	 0.15200	 0.17500	 0.20600	 0.25300	
m60413c3r2.htb	 0.10300	 0.11700	 0.13500	 0.16200	
m60413c3r2.htb	 0.06800	 0.07600	 0.08700	 0.10100	
m60413c4r2.htb	 0.05900	 0.06600	 0.07700	 0.09200	
m60413c4r2.htb	 0.04500	 0.05000	 0.05700	 0.06800	
m60413c5r2.htb	 0.03700	 0.04200	 0.04700	 0.05500	
m60413c5r2.htb	 0.05700	 0.06500	 0.07500	 0.09000	
m60414c2r2.htb	 0.02700	 0.03000	 0.03300	 0.03700	
m60414c2r2.htb	 0.04300	 0.04800	 0.05500	 0.06400	
m60418c1r2.htb	 0.04300	 0.04800	 0.05400	 0.06200	
m60418c1r2.htb	 0.30500	 0.37200	 0.46700	 0.61200	
m60420c1r2.htb	 0.05600	 0.06400	 0.07400	 0.08800	
m60420c1r2.htb	 0.03600	 0.04000	 0.04600	 0.05300	
m60421c1r2.htb	 0.06800	 0.07800	 0.09100	 0.11000	
m60421c1r2.htb	 0.04500	 0.05000	 0.05700	 0.06800	
m60421c2r2.htb	 0.08700	 0.10000	 0.11800	 0.14600	
m60421c2r2.htb	 0.04500	 0.05000	 0.05600	 0.06500	
m60421c3r2.htb	 0.07500	 0.08400	 0.09700	 0.11600	
m60421c3r2.htb	 0.07400	 0.08300	 0.09500	 0.11300	
m60424c3r2.htb	 0.17300	 0.20600	 0.25400	 0.32900	
m60424c3r2.htb	 0.15100	 0.17900	 0.21900	 0.28100	
m60424c4r2.htb	 0.12000	 0.14100	 0.17000	 0.21400	
m60424c4r2.htb	 0.08800	 0.10200	 0.12100	 0.14900	
m60424c5r2.htb	 0.15400	 0.18300	 0.22300	 0.28700	
m60424c5r2.htb	 0.06400	 0.07300	 0.08500	 0.10200	
m60518c1r2.htb	 0.11300	 0.13300	 0.15900	 0.20000	
m60518c1r2.htb	 0.18400	 0.22000	 0.27100	 0.35300	
m60519c1r2.htb	 0.08800	 0.10200	 0.12000	 0.14700	
m60519c1r2.htb	 0.06100	 0.06800	 0.07800	 0.09200	
m60519c2r2.htb	 0.04700	 0.05300	 0.06000	 0.07100	
m60519c2r2.htb	 0.06300	 0.07100	 0.08300	 0.10000	
m60519c4r2.htb	 0.09300	 0.10800	 0.12800	 0.15800	
m60519c4r2.htb	 0.10300	 0.12000	 0.14400	 0.17900	
m60519c5r2.htb	 0.05700	 0.06400	 0.07300	 0.08600	
m60519c5r2.htb	 0.05100	 0.05700	 0.06500	 0.07600	
m60519c6r2.htb	 0.08600	 0.09900	 0.11700	 0.14400	
