0.025	 0.075	 0.125	 0.175	 0.225	 0.275	 0.325	 0.375	 0.425	 0.475	 0.525	 0.575	 0.625	 0.675	 0.725	 0.775	 0.825	 0.875	 0.925	 0.975	 1.025	 1.075	 1.125	 1.175	 1.225	 1.275	 1.325	 1.375	 1.425	 1.475	 1.525	 1.575	 1.625	 1.675	 1.725	 1.775	 1.825	 1.875	 1.925	 1.975	 2.025	 2.075	 2.125	 2.175	 2.225	 2.275	 2.325	 2.375	 2.425	 2.475	 2.525	 2.575	 2.625	 2.675	 2.725	 2.775	 2.825	 2.875	 2.925	 2.975	 3.000	
0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.143	 0.286	 0.000	 0.000	 0.286	 0.000	 0.143	 0.429	 0.571	 0.429	 0.571	 0.857	 0.714	 0.286	 0.714	 1.000	 0.286	 0.429	 0.429	 0.714	 0.429	 0.429	 0.286	 0.286	 0.286	 0.000	 0.143	 0.286	 0.000	 0.000	 0.143	 0.000	 0.143	 0.286	 0.286	 0.000	 0.000	 0.000	 0.143	 0.143	 0.000	 0.286	 0.286	 0.143	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.059	 0.118	 0.000	 0.176	 0.059	 0.000	 0.176	 0.000	 0.176	 0.059	 0.118	 0.059	 0.353	 0.471	 0.529	 0.529	 0.471	 0.588	 0.706	 0.765	 0.941	 0.588	 0.824	 0.647	 0.647	 0.647	 1.000	 0.765	 0.882	 0.765	 0.471	 0.588	 0.471	 0.588	 0.706	 0.471	 0.706	 0.529	 0.235	 0.412	 0.235	 0.294	 0.353	 0.412	 0.235	 0.471	 0.294	 0.235	 0.235	 0.118	 0.176	 0.412	 0.176	 0.000	 0.000	 0.000	 0.059	 0.000	 0.000	 0.000	 0.000	
0.417	 0.250	 0.333	 0.167	 0.500	 0.250	 0.333	 0.083	 0.000	 0.000	 0.083	 0.083	 0.083	 0.333	 0.583	 0.667	 0.917	 0.250	 0.833	 1.000	 0.500	 0.667	 0.917	 0.667	 0.917	 0.750	 0.667	 0.833	 0.417	 0.583	 0.250	 0.417	 0.417	 0.333	 0.167	 0.250	 0.583	 0.333	 0.333	 0.250	 0.083	 0.167	 0.333	 0.083	 0.500	 0.250	 0.167	 0.250	 0.417	 0.333	 0.167	 0.250	 0.500	 0.250	 0.333	 0.000	 0.000	 0.083	 0.000	 0.083	 0.000	
0.083	 0.250	 0.250	 0.250	 0.500	 0.250	 0.250	 0.250	 0.417	 0.333	 0.417	 0.417	 0.333	 0.667	 0.833	 0.583	 0.667	 0.583	 0.583	 0.833	 1.000	 0.500	 0.667	 0.583	 0.417	 0.750	 0.417	 0.500	 0.333	 0.583	 0.417	 0.417	 0.333	 0.167	 0.417	 0.250	 0.500	 0.167	 0.083	 0.417	 0.583	 0.333	 0.667	 0.583	 0.500	 0.500	 0.583	 0.333	 1.000	 0.500	 0.417	 0.417	 0.500	 0.500	 0.333	 0.333	 0.583	 0.250	 0.083	 0.333	 0.000	
0.250	 0.167	 0.250	 0.083	 0.167	 0.167	 0.167	 0.000	 0.167	 0.250	 0.417	 0.417	 0.417	 0.500	 0.500	 0.583	 0.667	 0.250	 1.000	 0.833	 0.667	 0.417	 0.250	 0.250	 0.500	 0.500	 0.167	 0.417	 0.333	 0.500	 0.417	 0.583	 0.250	 0.250	 0.250	 0.250	 0.250	 0.417	 0.333	 0.250	 0.417	 0.167	 0.167	 0.417	 0.167	 0.250	 0.417	 0.250	 0.083	 0.333	 0.333	 0.250	 0.167	 0.167	 0.250	 0.250	 0.250	 0.083	 0.000	 0.083	 0.000	
0.400	 0.267	 0.200	 0.200	 0.000	 0.067	 0.133	 0.133	 0.067	 0.200	 0.133	 0.267	 0.400	 0.467	 1.000	 0.867	 0.800	 0.800	 0.800	 0.600	 0.933	 0.533	 0.800	 0.467	 0.467	 0.267	 0.400	 0.667	 0.533	 0.467	 0.400	 0.333	 0.067	 0.400	 0.800	 0.467	 0.600	 0.333	 0.400	 0.733	 0.733	 0.733	 0.667	 0.867	 0.600	 0.467	 0.667	 0.333	 0.533	 0.467	 0.467	 0.267	 0.333	 0.200	 0.000	 0.000	 0.133	 0.133	 0.200	 0.200	 0.000	
0.000	 0.000	 0.000	 0.000	 0.037	 0.037	 0.074	 0.000	 0.074	 0.037	 0.111	 0.074	 0.815	 1.000	 0.815	 0.704	 0.889	 0.741	 0.815	 0.704	 0.852	 0.778	 0.667	 0.852	 0.852	 0.889	 0.852	 0.815	 1.000	 0.444	 0.630	 0.889	 0.815	 0.926	 0.741	 0.741	 0.630	 0.481	 0.704	 0.889	 0.704	 0.741	 1.000	 0.741	 0.667	 0.556	 0.704	 0.667	 0.852	 0.741	 0.667	 0.630	 0.370	 0.074	 0.000	 0.037	 0.000	 0.000	 0.000	 0.000	 0.000	
0.000	 0.000	 0.000	 0.059	 0.059	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.176	 0.176	 0.118	 0.647	 0.294	 0.529	 0.941	 0.176	 0.118	 0.059	 0.000	 0.294	 0.176	 0.706	 1.000	 0.294	 0.059	 0.000	 0.000	 0.176	 0.000	 0.353	 0.588	 0.176	 0.118	 0.000	 0.000	 0.000	 0.000	 0.235	 0.294	 0.176	 0.000	 0.000	 0.000	 0.118	 0.176	 0.176	 0.588	 0.353	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.100	 0.150	 0.200	 0.100	 0.250	 0.250	 0.100	 0.050	 0.000	 0.050	 0.150	 0.200	 0.300	 0.350	 0.700	 0.650	 0.750	 0.850	 1.000	 0.650	 0.500	 0.750	 0.500	 0.500	 0.400	 0.550	 0.400	 0.350	 0.250	 0.450	 0.400	 0.100	 0.400	 0.500	 0.500	 0.400	 0.400	 0.350	 0.250	 0.250	 0.350	 0.400	 0.350	 0.250	 0.200	 0.250	 0.300	 0.350	 0.300	 0.450	 0.400	 0.650	 0.150	 0.100	 0.100	 0.050	 0.000	 0.150	 0.050	 0.100	 0.000	
0.000	 0.000	 0.053	 0.053	 0.105	 0.105	 0.158	 0.053	 0.158	 0.000	 0.105	 0.000	 0.316	 0.947	 0.842	 0.895	 0.684	 0.632	 0.474	 0.474	 0.842	 0.947	 0.842	 0.842	 0.474	 0.579	 0.421	 0.632	 0.579	 1.000	 0.842	 0.474	 0.474	 0.368	 0.579	 0.474	 1.000	 0.842	 0.632	 0.263	 0.421	 0.368	 0.474	 0.421	 0.737	 0.895	 0.684	 0.632	 0.263	 0.368	 0.526	 0.579	 0.474	 0.158	 0.053	 0.000	 0.000	 0.000	 0.105	 0.000	 0.000	
0.050	 0.050	 0.050	 0.100	 0.100	 0.000	 0.150	 0.100	 0.050	 0.000	 0.050	 0.000	 0.350	 0.650	 0.700	 0.800	 0.900	 0.500	 0.750	 0.850	 0.800	 0.650	 0.700	 0.600	 0.650	 0.650	 0.600	 1.000	 0.650	 0.500	 0.550	 0.550	 0.550	 0.350	 0.450	 0.700	 0.650	 0.550	 0.750	 0.400	 0.400	 0.400	 0.400	 0.600	 0.600	 0.500	 0.300	 0.350	 0.550	 0.450	 0.550	 0.550	 0.500	 0.050	 0.000	 0.050	 0.000	 0.050	 0.050	 0.000	 0.000	
0.200	 0.300	 0.200	 0.100	 0.100	 0.100	 0.100	 0.200	 0.000	 0.000	 0.000	 0.100	 0.100	 0.600	 0.500	 0.900	 1.000	 0.800	 0.500	 0.400	 0.500	 0.400	 0.300	 0.200	 0.300	 0.300	 0.700	 0.400	 0.500	 0.100	 0.400	 0.200	 0.200	 0.400	 0.200	 0.100	 0.200	 0.000	 0.200	 0.400	 0.400	 0.400	 0.300	 0.300	 0.200	 0.100	 0.100	 0.600	 0.100	 0.300	 0.100	 0.100	 0.100	 0.300	 0.000	 0.100	 0.100	 0.000	 0.000	 0.100	 0.000	
0.333	 0.222	 0.111	 0.000	 0.111	 0.111	 0.222	 0.111	 0.222	 0.222	 0.000	 0.000	 0.000	 1.000	 0.667	 0.556	 0.333	 0.667	 0.444	 0.444	 0.333	 0.222	 0.222	 0.667	 0.778	 0.222	 0.444	 0.333	 0.667	 0.222	 0.333	 0.556	 0.667	 0.444	 0.556	 0.333	 0.556	 0.333	 0.444	 0.444	 0.111	 0.444	 0.111	 0.333	 0.333	 0.444	 0.444	 0.000	 0.111	 0.333	 0.111	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.125	 0.000	 0.188	 0.000	 0.188	 0.063	 0.000	 0.063	 0.125	 0.125	 0.188	 0.188	 0.500	 0.875	 0.938	 0.750	 0.688	 0.750	 0.750	 0.688	 0.563	 0.563	 0.688	 0.750	 0.563	 0.563	 0.625	 0.438	 0.625	 0.625	 1.000	 0.375	 0.688	 0.563	 0.375	 0.750	 0.375	 0.500	 0.563	 0.438	 0.500	 0.750	 0.438	 0.500	 0.438	 0.563	 0.563	 0.875	 0.500	 0.500	 0.438	 0.563	 0.500	 0.375	 0.313	 0.063	 0.188	 0.375	 0.125	 0.125	 0.000	
