FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 AvgRsp	 Spont	 ModIx	 DTI  	 AnovaP	 DDI  	 VarTerm	 MSgrp	 MSerror	 MaxX 	 MinX 	
m60220c6r5.htb	  30.0	  0.03	 2.000	  0.00	 10.00	 40.00	   1.0	 207.90	 32.69	 128.70	 27.16	 29.82	  2.29	 0.166	 0.182	 0.05262249	 0.424	  0.341	      0.217	      0.117	 330.00	  0.00	
m60221c1r4.htb	   0.0	  0.03	 4.000	 -10.00	 10.00	 50.00	   0.0	 29.70	  9.55	 250.80	  1.38	  5.50	  0.65	 0.792	 0.917	 0.00000000	 0.608	  0.542	      3.459	      0.294	 330.00	  0.00	
m60221c1r4.htb	   0.0	  0.03	 4.000	 -10.00	 10.00	 50.00	   1.0	  0.00	 10.25	 264.00	  1.66	  5.12	  0.65	 0.830	 0.894	 0.00000001	 0.611	  0.630	      2.781	      0.397	 330.00	  0.00	
m60221c2r5.htb	   0.0	  0.03	 4.000	  0.00	 20.00	 60.00	   0.0	 316.80	 12.99	 270.60	  6.63	 10.07	  4.78	 0.434	 0.775	 0.00370694	 0.443	  0.551	      0.832	      0.304	 330.00	  0.00	
m60221c2r5.htb	   0.0	  0.03	 4.000	  0.00	 20.00	 60.00	   1.0	 320.10	 12.83	 273.90	  7.42	 10.54	  4.78	 0.379	 0.671	 0.02219204	 0.420	  0.534	      0.614	      0.285	 330.00	  0.00	
m60221c3r4.htb	   0.0	  0.03	 2.000	  3.00	  8.00	 50.00	   0.0	 52.80	 23.78	 310.20	 18.75	 21.68	  3.38	 0.191	 0.246	 0.87575031	 0.258	  0.779	      0.325	      0.608	 330.00	  0.00	
m60221c3r4.htb	   0.0	  0.03	 2.000	  3.00	  8.00	 50.00	   1.0	 270.60	 30.84	 122.10	 20.37	 25.43	  3.38	 0.337	 0.381	 0.64765472	 0.359	  0.889	      0.626	      0.791	 330.00	  0.00	
m60221c4r5.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 50.00	   0.0	 23.10	 28.88	  0.00	 19.30	 20.92	  1.00	 0.319	 0.343	 0.00039949	 0.525	  0.431	      0.639	      0.186	 330.00	  0.00	
m60221c4r5.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 50.00	   1.0	 19.80	 30.11	 115.50	 20.31	 24.67	  1.00	 0.306	 0.336	 0.00017292	 0.531	  0.399	      0.590	      0.159	 330.00	  0.00	
m60221c5r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   0.0	 16.50	  7.76	 247.50	  3.33	  5.15	  2.24	 0.517	 0.802	 0.01191210	 0.503	  0.425	      0.458	      0.181	 330.00	  0.00	
m60221c5r5.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	   1.0	  0.00	  6.97	 260.70	  4.86	  5.95	  2.24	 0.286	 0.446	 0.86528159	 0.331	  0.467	      0.118	      0.218	 330.00	  0.00	
m60227c1r4.htb	  30.0	  0.05	 2.000	  5.00	  0.00	 40.00	   0.0	 181.50	  9.72	 132.00	  5.41	  7.18	  1.34	 0.421	 0.515	 0.28354615	 0.388	  0.586	      0.419	      0.344	 330.00	  0.00	
m60227c1r4.htb	  30.0	  0.05	 2.000	  5.00	  0.00	 40.00	   1.0	 161.70	  8.43	 118.80	  5.73	  7.00	  1.34	 0.294	 0.381	 0.68239678	 0.281	  0.557	      0.234	      0.310	 330.00	  0.00	
m60227c2r4.htb	   0.0	  0.03	 2.000	  8.00	  4.00	 40.00	   0.0	 184.80	 19.37	 277.20	 15.29	 17.19	  5.47	 0.202	 0.294	 0.99830277	 0.189	  1.363	      0.336	      1.858	 330.00	  0.00	
m60227c2r4.htb	   0.0	  0.03	 2.000	  8.00	  4.00	 40.00	   1.0	 62.70	 18.10	 211.20	 13.96	 16.35	  5.47	 0.231	 0.328	 0.99611210	 0.190	  1.488	      0.481	      2.213	 330.00	  0.00	
m60404c1r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 184.80	 12.91	 92.40	  6.56	 10.02	  5.06	 0.488	 0.808	 0.05664729	 0.538	  0.442	      0.380	      0.196	 330.00	  0.00	
m60404c1r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	  6.60	 14.99	 66.00	  7.96	 11.21	  5.06	 0.446	 0.707	 0.00610238	 0.606	  0.322	      0.293	      0.104	 330.00	  0.00	
m60411c1r4.htb	   0.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   0.0	 250.80	  8.42	 178.20	  3.83	  5.61	  1.19	 0.528	 0.636	 0.13245622	 0.388	  0.872	      1.162	      0.761	 330.00	  0.00	
m60411c1r4.htb	   0.0	  0.03	 2.000	 -10.00	 -5.00	 40.00	   1.0	 264.00	  8.80	 330.00	  5.17	  6.90	  1.19	 0.409	 0.477	 0.51177714	 0.356	  0.725	      0.491	      0.526	 330.00	  0.00	
m60413c1r4.htb	 180.0	  0.03	 2.000	 -5.00	 -25.00	 60.00	   0.0	 151.80	 15.32	 270.60	  9.41	 13.25	  6.62	 0.386	 0.679	 0.00000020	 0.567	  0.327	      0.628	      0.107	 330.00	  0.00	
m60413c1r4.htb	 180.0	  0.03	 2.000	 -5.00	 -25.00	 60.00	   1.0	 26.40	 15.37	 270.60	  9.60	 13.42	  6.62	 0.373	 0.659	 0.00001964	 0.557	  0.328	      0.472	      0.108	 330.00	  0.00	
m60413c2r4.htb	 180.0	  0.03	 2.000	 -8.00	 -5.00	 40.00	   0.0	  0.00	  7.31	 82.50	  4.24	  5.95	  3.03	 0.408	 0.719	 0.04079044	 0.452	  0.402	      0.315	      0.162	 330.00	  0.00	
m60413c2r4.htb	 180.0	  0.03	 2.000	 -8.00	 -5.00	 40.00	   1.0	 330.00	  8.36	 191.40	  5.37	  6.51	  3.03	 0.339	 0.561	 0.02167202	 0.416	  0.392	      0.333	      0.154	 330.00	  0.00	
m60417c1r4.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 181.50	  4.53	 231.00	  2.24	  3.52	  2.04	 0.473	 0.919	 0.21230841	 0.361	  0.583	      0.456	      0.340	 330.00	  0.00	
m60417c1r4.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 247.50	  4.63	 19.80	  3.18	  4.00	  2.04	 0.283	 0.561	 0.63609086	 0.299	  0.454	      0.165	      0.206	 330.00	  0.00	
m60418c2r4.htb	   0.0	  0.03	 2.000	 -5.00	 -15.00	 50.00	   0.0	 221.10	 34.10	 79.20	 29.12	 31.39	 10.70	 0.140	 0.213	 0.02435278	 0.406	  0.311	      0.206	      0.097	 330.00	  0.00	
m60418c2r4.htb	   0.0	  0.03	 2.000	 -5.00	 -15.00	 50.00	   1.0	 234.30	 35.57	 59.40	 30.89	 33.00	 10.70	 0.127	 0.188	 0.09030475	 0.425	  0.262	      0.114	      0.068	 330.00	  0.00	
m60418c3r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 69.30	 24.51	 313.50	 16.82	 22.09	 14.24	 0.255	 0.749	 0.83471757	 0.308	  0.767	      0.345	      0.589	 330.00	  0.00	
m60418c3r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 85.80	 28.11	 122.10	 18.62	 23.78	 14.24	 0.331	 0.684	 0.48045294	 0.392	  0.808	      0.633	      0.652	 330.00	  0.00	
m60418c4r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 267.30	 33.51	 16.50	 28.88	 30.94	 19.05	 0.125	 0.320	 0.08615184	 0.450	  0.228	      0.088	      0.052	 330.00	  0.00	
m60418c4r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 270.60	 34.58	 320.10	 30.12	 31.84	 19.05	 0.125	 0.287	 0.00024883	 0.491	  0.198	      0.140	      0.039	 330.00	  0.00	
m60420c4r4.htb	   0.0	  0.03	 2.000	 10.00	 -8.00	 40.00	   0.0	 174.90	 18.23	 283.80	 11.61	 14.75	  5.57	 0.346	 0.523	 0.97751564	 0.242	  1.475	      0.717	      2.175	 330.00	  0.00	
m60420c4r4.htb	   0.0	  0.03	 2.000	 10.00	 -8.00	 40.00	   1.0	  0.00	 16.07	 23.10	 12.47	 14.33	  5.57	 0.217	 0.343	 0.99988928	 0.146	  1.579	      0.256	      2.493	 330.00	  0.00	
m60420c5r4.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	 310.20	 31.95	 115.50	 26.40	 29.38	 19.26	 0.164	 0.438	 0.42721498	 0.428	  0.325	      0.109	      0.106	 330.00	  0.00	
m60420c5r4.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 267.30	 31.73	 92.40	 24.59	 28.18	 19.26	 0.221	 0.573	 0.08024722	 0.464	  0.399	      0.278	      0.159	 330.00	  0.00	
m60424c6r4.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   0.0	 181.50	 33.57	 128.70	 27.31	 30.34	  0.50	 0.180	 0.189	 0.14298813	 0.518	  0.255	      0.105	      0.065	 330.00	  0.00	
m60424c6r4.htb	   0.0	  0.03	 2.000	 -5.00	 -5.00	 30.00	   1.0	 16.50	 34.44	 330.00	 27.86	 30.68	  0.50	 0.172	 0.194	 0.18489994	 0.545	  0.219	      0.071	      0.048	 330.00	  0.00	
m60515c4r4.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 254.10	  5.97	 118.80	  2.62	  4.73	  1.64	 0.543	 0.773	 0.00440971	 0.506	  0.398	      0.424	      0.158	 330.00	  0.00	
m60515c4r4.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   1.0	 240.90	  5.77	 56.10	  4.06	  4.88	  1.64	 0.293	 0.415	 0.26397390	 0.368	  0.354	      0.157	      0.125	 330.00	  0.00	
m60518c3r4.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   0.0	 270.60	 15.14	  0.00	 10.12	 12.13	  4.06	 0.331	 0.453	 0.10542796	 0.485	  0.378	      0.239	      0.143	 330.00	  0.00	
m60518c3r4.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   1.0	 244.20	 17.10	 330.00	 11.24	 14.13	  4.06	 0.339	 0.449	 0.00015416	 0.592	  0.269	      0.306	      0.072	 330.00	  0.00	
m60518c4r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 270.60	 14.54	 320.10	  7.87	 11.40	  2.69	 0.370	 0.563	 0.41299825	 0.451	  0.465	      0.229	      0.216	 330.00	  0.00	
m60518c4r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 227.70	 16.98	 283.80	 12.05	 14.31	  2.69	 0.241	 0.345	 0.28542924	 0.386	  0.417	      0.216	      0.174	 330.00	  0.00	
m60629c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 62.70	 25.77	 316.80	 14.29	 20.85	  3.53	 0.360	 0.517	 0.00000000	 0.551	  0.420	      1.277	      0.176	 330.00	  0.00	
m60629c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 214.50	 26.89	 323.40	 19.91	 23.44	  3.53	 0.253	 0.299	 0.00020594	 0.493	  0.361	      0.474	      0.130	 330.00	  0.00	
m60629c2r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 204.60	 25.56	 330.00	 20.80	 23.20	 10.20	 0.182	 0.310	 0.12310119	 0.413	  0.345	      0.185	      0.119	 330.00	  0.00	
m60629c2r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 89.10	 26.37	 320.10	 22.19	 24.66	 10.20	 0.151	 0.258	 0.36335437	 0.354	  0.381	      0.161	      0.146	 330.00	  0.00	
m60630c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 60.00	   0.0	 16.50	 18.99	 138.60	  8.18	 12.22	  5.31	 0.480	 0.790	 0.00000345	 0.552	  0.493	      1.254	      0.243	 330.00	  0.00	
m60630c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -8.00	 60.00	   1.0	 13.20	 18.80	 313.50	  9.02	 12.98	  5.31	 0.432	 0.725	 0.00052497	 0.462	  0.561	      1.083	      0.314	 330.00	  0.00	
m60630c2r4.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 50.00	   0.0	 16.50	 16.18	 277.20	  9.49	 13.28	  6.12	 0.402	 0.665	 0.01037045	 0.437	  0.590	      0.836	      0.348	 330.00	  0.00	
m60630c2r4.htb	   0.0	  0.03	 2.000	  0.00	 10.00	 50.00	   1.0	 19.80	 19.59	 273.90	 10.32	 14.76	  6.12	 0.447	 0.688	 0.00002121	 0.516	  0.537	      1.258	      0.288	 330.00	  0.00	
m60706c1r4.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 60.00	   0.0	 171.60	 15.11	 310.20	  7.40	 12.68	  7.82	 0.444	 1.058	 0.03960641	 0.514	  0.492	      0.494	      0.242	 330.00	  0.00	
m60706c1r4.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 60.00	   1.0	 155.10	 17.28	 102.30	 12.71	 14.40	  7.82	 0.246	 0.483	 0.42505561	 0.400	  0.415	      0.179	      0.172	 330.00	  0.00	
m60706c2r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 224.40	 20.14	 330.00	 13.68	 16.48	  7.36	 0.298	 0.505	 0.03018990	 0.388	  0.577	      0.683	      0.333	 330.00	  0.00	
m60706c2r4.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 178.20	 22.88	 293.70	 15.88	 19.04	  7.36	 0.304	 0.451	 0.00391150	 0.454	  0.483	      0.633	      0.233	 330.00	  0.00	
m60706c3r4.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	  0.00	 23.45	 260.70	 20.16	 21.85	 13.93	 0.130	 0.346	 0.77403654	 0.314	  0.356	      0.084	      0.127	 330.00	  0.00	
m60706c3r4.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	  0.00	 24.94	 330.00	 20.68	 22.47	 13.93	 0.171	 0.387	 0.50455448	 0.389	  0.344	      0.112	      0.119	 330.00	  0.00	
m60706c4r4.htb	   0.0	  0.05	 2.000	 10.00	 -10.00	 40.00	   0.0	 82.50	  8.22	  3.30	  4.96	  6.69	  4.89	 0.390	 0.979	 0.46955894	 0.427	  0.408	      0.164	      0.166	 330.00	  0.00	
m60706c4r4.htb	   0.0	  0.05	 2.000	 10.00	 -10.00	 40.00	   1.0	 204.60	  8.62	 82.50	  5.81	  6.83	  4.89	 0.314	 0.755	 0.50346029	 0.429	  0.355	      0.120	      0.126	 330.00	  0.00	
m60711c2r4.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   0.0	 184.80	 28.58	 118.80	 24.53	 26.49	 10.30	 0.141	 0.221	 0.04419917	 0.423	  0.272	      0.142	      0.074	 330.00	  0.00	
m60711c2r4.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   1.0	 254.10	 30.49	 313.50	 25.10	 28.11	 10.30	 0.152	 0.267	 0.00120539	 0.461	  0.259	      0.209	      0.067	 330.00	  0.00	
m60712c2r4.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 306.90	 18.44	 204.60	 10.26	 12.91	  3.83	 0.431	 0.560	 0.00063676	 0.475	  0.564	      1.047	      0.318	 330.00	  0.00	
m60712c2r4.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   1.0	 306.90	 20.05	  9.90	 12.02	 14.59	  3.83	 0.376	 0.495	 0.00365103	 0.463	  0.538	      0.794	      0.290	 330.00	  0.00	
m60713c1r4.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 60.00	   0.0	 36.30	  2.26	 148.50	  1.04	  1.61	  0.20	 0.533	 0.589	 0.56758590	 0.325	  0.467	      0.191	      0.218	 330.00	  0.00	
m60713c1r4.htb	   0.0	  0.03	 2.000	  8.00	  0.00	 60.00	   1.0	  0.00	  2.49	 148.50	  0.73	  1.50	  0.20	 0.700	 0.767	 0.01020678	 0.471	  0.459	      0.508	      0.211	 330.00	  0.00	
m60713c2r4.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	  0.00	  2.94	 95.70	  0.77	  1.42	  0.45	 0.729	 0.871	 0.00167980	 0.493	  0.466	      0.649	      0.217	 330.00	  0.00	
m60713c2r4.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   1.0	 56.10	  2.02	 207.90	  0.89	  1.43	  0.45	 0.550	 0.718	 0.46011558	 0.329	  0.498	      0.245	      0.248	 330.00	  0.00	
m60713c3r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 13.20	  7.25	 69.30	  3.63	  5.01	  1.68	 0.415	 0.650	 0.13310276	 0.410	  0.444	      0.304	      0.197	 330.00	  0.00	
m60713c3r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 122.10	  6.15	 221.10	  3.07	  4.53	  1.68	 0.475	 0.689	 0.06801325	 0.449	  0.434	      0.337	      0.188	 330.00	  0.00	
m60714c1r4.htb	   0.0	  0.03	 2.000	  5.00	  3.00	 40.00	   0.0	  3.30	  8.62	 264.00	  6.00	  7.12	  1.54	 0.295	 0.370	 0.67424547	 0.310	  0.518	      0.205	      0.268	 330.00	  0.00	
m60714c1r4.htb	   0.0	  0.03	 2.000	  5.00	  3.00	 40.00	   1.0	 310.20	  9.12	 247.50	  5.81	  7.57	  1.54	 0.335	 0.436	 0.35775570	 0.358	  0.501	      0.279	      0.251	 330.00	  0.00	
m60714c2r4.htb	   0.0	  0.03	 2.000	 -5.00	 -8.00	 40.00	   0.0	 310.20	  3.77	 201.30	  1.92	  2.95	  0.75	 0.459	 0.612	 0.05349370	 0.386	  0.414	      0.318	      0.171	 330.00	  0.00	
m60714c2r4.htb	   0.0	  0.03	 2.000	 -5.00	 -8.00	 40.00	   1.0	 310.20	  3.87	 82.50	  2.03	  2.98	  0.75	 0.432	 0.589	 0.21524571	 0.415	  0.394	      0.207	      0.155	 330.00	  0.00	
m60714c3r4.htb	   0.0	  0.03	 2.000	 -8.00	  0.00	 40.00	   0.0	 66.00	 30.45	 184.80	 23.90	 26.74	  8.13	 0.208	 0.293	 0.75188868	 0.380	  0.515	      0.180	      0.266	 330.00	  0.00	
m60714c3r4.htb	   0.0	  0.03	 2.000	 -8.00	  0.00	 40.00	   1.0	 59.40	 31.84	 191.40	 23.97	 27.70	  8.13	 0.234	 0.332	 0.20888727	 0.462	  0.412	      0.235	      0.170	 330.00	  0.00	
m60714c4r4.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   0.0	 115.50	 12.89	  0.00	  8.91	 10.67	  4.53	 0.306	 0.477	 0.00088789	 0.451	  0.353	      0.397	      0.125	 330.00	  0.00	
m60714c4r4.htb	   0.0	  0.03	 2.000	 -5.00	  8.00	 40.00	   1.0	 125.40	 12.94	  6.60	  7.11	 10.53	  4.53	 0.426	 0.693	 0.00024072	 0.532	  0.385	      0.533	      0.148	 330.00	  0.00	
m60717c1r4.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 40.00	   0.0	 184.80	 12.55	 145.20	  6.82	  9.02	  1.49	 0.437	 0.518	 0.09635100	 0.439	  0.614	      0.620	      0.377	 330.00	  0.00	
m60717c1r4.htb	   0.0	  0.03	 2.000	 -8.00	 -8.00	 40.00	   1.0	 82.50	 12.78	 19.80	  7.98	  9.80	  1.49	 0.333	 0.425	 0.11162104	 0.388	  0.524	      0.436	      0.274	 330.00	  0.00	
m60717c2r4.htb	 170.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 148.50	 10.23	 214.50	  3.72	  5.94	  0.70	 0.634	 0.683	 0.00000408	 0.551	  0.528	      1.365	      0.279	 330.00	  0.00	
m60717c2r4.htb	 170.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 148.50	 11.79	 254.10	  4.17	  6.70	  0.70	 0.623	 0.687	 0.00000000	 0.577	  0.503	      2.041	      0.253	 330.00	  0.00	
m60719c1r4.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 184.80	  6.94	 267.30	  2.38	  4.32	  1.14	 0.655	 0.787	 0.00000001	 0.539	  0.454	      1.439	      0.207	 330.00	  0.00	
m60719c1r4.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   1.0	 181.50	  9.76	 300.30	  2.69	  4.95	  1.14	 0.724	 0.821	 0.00000000	 0.579	  0.525	      1.994	      0.275	 330.00	  0.00	
m60719c4r4.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   0.0	 23.10	 10.14	 125.40	  4.44	  6.36	  3.33	 0.550	 0.837	 0.00000082	 0.534	  0.466	      1.176	      0.217	 330.00	  0.00	
m60719c4r4.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   1.0	 23.10	 11.98	 283.80	  5.16	  7.55	  3.33	 0.542	 0.789	 0.00000000	 0.587	  0.395	      1.262	      0.156	 330.00	  0.00	
m60719c4r4.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   0.0	 23.10	 10.14	 125.40	  4.44	  6.36	  3.33	 0.550	 0.837	 0.00000082	 0.534	  0.466	      1.176	      0.217	 330.00	  0.00	
m60719c4r4.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   1.0	 23.10	 11.98	 283.80	  5.16	  7.55	  3.33	 0.542	 0.789	 0.00000000	 0.587	  0.395	      1.262	      0.156	 330.00	  0.00	
m60721c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 19.80	 19.11	 310.20	 13.58	 16.87	  5.42	 0.262	 0.404	 0.56421738	 0.342	  0.605	      0.322	      0.366	 330.00	  0.00	
m60721c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 16.50	 23.38	 303.60	 14.40	 18.47	  5.42	 0.351	 0.500	 0.01453436	 0.430	  0.626	      0.898	      0.391	 330.00	  0.00	
m60721c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 19.80	 19.11	 310.20	 13.58	 16.87	  5.42	 0.262	 0.404	 0.56421738	 0.342	  0.605	      0.322	      0.366	 330.00	  0.00	
m60721c1r4.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 16.50	 23.38	 303.60	 14.40	 18.47	  5.42	 0.351	 0.500	 0.01453436	 0.430	  0.626	      0.898	      0.391	 330.00	  0.00	
m60721c2r4.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	  0.00	 29.05	 69.30	 20.64	 23.83	  6.07	 0.288	 0.366	 0.00000000	 0.600	  0.283	      0.749	      0.080	 330.00	  0.00	
m60721c2r4.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 174.90	 28.41	 306.90	 20.35	 23.96	  6.07	 0.269	 0.361	 0.00000000	 0.555	  0.310	      0.710	      0.096	 330.00	  0.00	
m60721c3r4.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   0.0	 184.80	 21.32	 297.00	 14.87	 17.71	  1.59	 0.298	 0.327	 0.01340467	 0.441	  0.482	      0.540	      0.233	 330.00	  0.00	
m60721c3r4.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   1.0	  6.60	 21.59	 56.10	 14.02	 18.15	  1.59	 0.337	 0.378	 0.00022189	 0.497	  0.444	      0.715	      0.197	 330.00	  0.00	
m60724c1r4.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 19.80	 10.04	 277.20	  6.45	  8.28	  2.94	 0.320	 0.506	 0.05979948	 0.414	  0.393	      0.281	      0.155	 330.00	  0.00	
