FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki			 b+a		 DC_off	 Halfmax_slope	 F_SI	 P_SI	
m60124c2r6.htb	   0.0	  0.03	 4.000	  0.00	 10.00	 70.00	   0.0	 1.4925	  0.00	 0.0135	  0.51	  0.34	 64.000	 1.00000000	 0.093	  0.050	  0.09	  0.05	  2.3556	 0.6707	 2.35554773		 0.3080	 2.92488279	 100.0000	 1.36958905	 100.00	  1.61	 0.0170	 -0.0000	 1.0000	 
m60124c2r6.htb	   0.0	  0.03	 4.000	  0.00	 10.00	 70.00	   1.0	 1.4925	  0.00	 0.9022	  0.28	  0.36	 64.000	 1.00000000	 0.047	  0.174	  0.05	  0.17	  0.0550	 0.9996	 0.05504244		 0.9729	 2.17231080	 100.0000	 1.08090851	 100.00	  1.95	 0.0120	 -0.0000	 1.0000	 
m60124c3r9.htb	   0.0	  0.03	 4.000	  0.00	 10.00	 70.00	   0.0	 3.7935	  0.00	 0.0508	  0.45	  0.35	 64.000	 1.00000000	 0.190	  0.001	  0.19	  0.00	  0.3601	 0.9856	 0.36008980		 0.8352	 4.03995257	 100.0000	 0.85677236	 100.00	  3.67	 0.0349	 -0.0000	 1.0000	 
m60124c3r9.htb	   0.0	  0.03	 4.000	  0.00	 10.00	 70.00	   1.0	 3.7935	  0.00	 0.0209	  0.48	  0.41	 64.000	 1.00000000	 0.168	  0.002	  0.17	  0.00	  1.3529	 0.8523	 1.35290794		 0.5084	 3.58249529	 100.0000	 0.00000000	 100.23	  3.82	 0.0392	 -0.0000	 1.0000	 
m60124c4r7.htb	   0.0	  0.03	 4.000	 10.00	 -5.00	 70.00	   0.0	 3.8972	  0.00	 0.0000	  0.70	  0.49	 64.000	 1.00000000	 0.618	  0.000	  0.62	  0.00	  5.4938	 0.2403	 5.49382267		 0.0641	 13.77326233	 100.0000	 0.00000000	 113.06	  2.64	 0.1508	 0.0000	 1.0000	 
m60124c4r7.htb	   0.0	  0.03	 4.000	 10.00	 -5.00	 70.00	   1.0	 3.8972	  0.00	 0.0000	  0.70	  0.51	 64.000	 1.00000000	 0.664	  0.000	  0.66	  0.00	  3.9597	 0.4115	 3.95967322		 0.1381	 13.94418082	 100.0000	 0.00000000	 104.30	  2.77	 0.1527	 0.0000	 1.0000	 
m60124c5r5.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 70.00	   0.0	 7.4627	  0.00	 0.0118	  0.53	  0.65	 64.000	 1.00000000	 0.282	  0.001	  0.28	  0.00	  2.5389	 0.6377	 2.53889615		 0.2810	 11.00246805	 100.0000	 0.00000000	 107.10	  7.98	 0.1205	 -0.0000	 1.0000	 
m60124c5r5.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 70.00	   1.0	 7.4627	  0.00	 0.0000	  0.65	  0.52	 64.000	 1.00000000	 0.597	  0.000	  0.60	  0.00	  2.2230	 0.6948	 2.22303417		 0.3291	 18.18991811	 100.0000	 0.00000000	 113.57	  6.11	 0.1992	 -0.0000	 1.0000	 
m60213c2r6.htb	 350.0	  0.03	 2.000	  0.00	 15.00	 50.00	   0.0	 1.1940	  0.00	 0.0000	  0.70	  0.57	 64.000	 1.00000000	 0.731	  0.000	  0.73	  0.00	  1.4576	 0.8341	 1.45755634		 0.4825	 16.07410636	 49.6577	 2.28804795	 50.05	  0.56	 0.2925	 0.0000	 1.0000	 
m60213c2r6.htb	 350.0	  0.03	 2.000	  0.00	 15.00	 50.00	   1.0	 1.1940	  0.00	 0.0000	  0.66	  0.73	 64.000	 1.00000000	 0.655	  0.000	  0.66	  0.00	  1.3195	 0.8581	 1.31940559		 0.5170	 18.08556578	 52.3511	 1.74727079	 52.61	  0.72	 0.3295	 0.0000	 1.0000	 
m60213c3r7.htb	   0.0	  0.03	 4.000	  8.00	  0.00	 50.00	   0.0	 2.4378	  0.00	 0.0000	  0.71	  0.75	 64.000	 1.00000000	 0.813	  0.000	  0.81	  0.00	  0.3823	 0.9839	 0.38230632		 0.8260	 34.67487788	 85.8467	 0.14776115	 93.60	  1.27	 0.4371	 0.0000	 1.0000	 
m60213c3r7.htb	   0.0	  0.03	 4.000	  8.00	  0.00	 50.00	   1.0	 2.4378	  0.00	 0.0000	  0.74	  0.68	 64.000	 1.00000000	 0.866	  0.000	  0.87	  0.00	  0.9331	 0.9198	 0.93313099		 0.6272	 43.06784701	 100.0000	 0.00000000	 103.27	  1.59	 0.4716	 0.0000	 1.0000	 
m60213c4r6.htb	  20.0	  0.03	 2.000	  5.00	 12.00	 50.00	   0.0	 4.8756	  0.00	 0.0000	  0.60	  0.57	 64.000	 1.00000000	 0.579	  0.000	  0.58	  0.00	  0.5019	 0.9733	 0.50186227		 0.7781	 11.33864085	 36.0044	 1.29756945	 36.15	  3.70	 0.2900	 -0.0000	 1.0000	 
m60213c4r6.htb	  20.0	  0.03	 2.000	  5.00	 12.00	 50.00	   1.0	 4.8756	  0.00	 0.0000	  0.65	  0.52	 64.000	 1.00000000	 0.680	  0.000	  0.68	  0.00	  0.6083	 0.9621	 0.60825607		 0.7378	 11.68336796	 43.3728	 0.00000000	 44.12	  3.76	 0.2817	 -0.0000	 1.0000	 
m60220c1r6.htb	   0.0	  0.03	 2.000	  5.00	  8.00	 60.00	   0.0	 2.9353	  0.00	 0.0000	  0.63	  0.48	 64.000	 1.00000000	 0.647	  0.000	  0.65	  0.00	  0.7318	 0.9473	 0.73182545		 0.6936	 11.28370791	 100.0000	 0.20876860	 100.00	  2.37	 0.1213	 -0.0000	 1.0000	 
m60220c1r6.htb	   0.0	  0.03	 2.000	  5.00	  8.00	 60.00	   1.0	 2.9353	  0.00	 0.0000	  0.60	  0.42	 64.000	 1.00000000	 0.563	  0.000	  0.56	  0.00	  1.0255	 0.9059	 1.02554680		 0.5988	 9.75006459	 100.0000	 0.00000000	 102.72	  2.71	 0.1068	 -0.0000	 1.0000	 
m60317c1r6.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.9950	  0.00	 0.0005	  0.50	  0.45	 64.000	 1.00000000	 0.187	  0.000	  0.19	  0.00	  1.4951	 0.8275	 1.49522534		 0.4735	 1.94303606	 15.0975	 0.28392198	 15.87	  1.09	 0.1129	 -0.0000	 1.0000	 
m60317c1r6.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 0.9950	  0.00	 0.0000	  0.55	  0.39	 64.000	 1.00000000	 0.331	  0.000	  0.33	  0.00	  0.9552	 0.9165	 0.95520624		 0.6203	 3.30935905	 26.8051	 1.09731132	 26.81	  1.42	 0.0853	 -0.0000	 1.0000	 
m60317c2r6.htb	  30.0	  0.03	 2.000	 -5.00	  5.00	 50.00	   0.0	 13.0846	  0.00	 0.0000	  0.62	  0.49	 64.000	 1.00000000	 0.584	  0.000	  0.58	  0.00	  0.6929	 0.9522	 0.69289216		 0.7072	 17.34741018	 79.2398	 0.06562635	 85.39	  9.99	 0.2360	 -0.0000	 1.0000	 
m60317c2r6.htb	  30.0	  0.03	 2.000	 -5.00	  5.00	 50.00	   1.0	 13.0846	  0.00	 0.0000	  0.56	  0.67	 64.000	 1.00000000	 0.468	  0.000	  0.47	  0.00	  0.6108	 0.9619	 0.61084227		 0.7368	 22.21677224	 100.0000	 0.00000000	 107.31	  9.98	 0.2433	 -0.0000	 1.0000	 
m60404c2r7.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 7.1642	  0.11	 0.0000	  0.59	  0.57	 64.000	 1.00000000	 0.651	  0.000	  0.65	  0.00	  2.6644	 0.6155	 1.17641605		 0.5553	 49.02055540	 59.8799	 77.36318408	 156.55	  4.43	 0.3459	 0.0000	 1.0000	 
m60404c2r7.htb	 200.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 7.1642	  0.00	 0.0000	  0.63	  0.43	 64.000	 1.00000000	 0.711	  0.000	  0.71	  0.00	  0.1554	 0.9971	 0.15541409		 0.9252	 11.12902166	 21.4388	 1.21699540	 21.44	  5.04	 0.4756	 0.0000	 1.0000	 
m60407c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 6.4677	  0.00	 0.0000	  0.60	  0.39	 64.000	 1.00000000	 0.428	  0.000	  0.43	  0.00	  1.6783	 0.7947	 1.67855207		 0.4320	 8.37413569	 100.0000	 0.00000000	 110.20	  5.81	 0.0917	 0.0000	 1.0000	 
m60407c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 6.4677	  0.00	 0.0000	  0.53	  0.52	 64.000	 1.00000000	 0.363	  0.000	  0.36	  0.00	  0.2998	 0.9898	 0.29983482		 0.8608	 9.65808852	 100.0000	 0.00000000	 102.50	  5.68	 0.1058	 0.0000	 1.0000	 
m60407c2r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 5.7214	  0.00	 0.0000	  0.54	  0.49	 64.000	 1.00000000	 0.412	  0.000	  0.41	  0.00	  0.0869	 0.9991	 0.08688134		 0.9575	 9.69200002	 100.0000	 0.00000000	 104.79	  5.89	 0.1061	 0.0000	 1.0000	 
m60407c2r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 5.7214	  0.00	 0.0000	  0.52	  0.54	 64.000	 1.00000000	 0.408	  0.000	  0.41	  0.00	  1.3775	 0.8481	 1.37747043		 0.5022	 11.24158974	 52.1234	 3.95181294	 53.76	  5.80	 0.1498	 0.0000	 1.0000	 
m60407c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -20.00	 40.00	   0.0	 6.6169	  0.00	 0.0000	  0.67	  0.44	 64.000	 1.00000000	 0.650	  0.000	  0.65	  0.00	  0.6855	 0.9531	 0.68554264		 0.7098	 16.35060172	 100.0000	 0.00000000	 107.00	  5.50	 0.1791	 0.0000	 1.0000	 
m60407c3r6.htb	   0.0	  0.03	 2.000	  0.00	 -20.00	 40.00	   1.0	 6.6169	  0.00	 0.0000	  0.66	  0.49	 64.000	 1.00000000	 0.665	  0.000	  0.67	  0.00	  1.3413	 0.8543	 1.34141697		 0.5113	 17.86719252	 93.5085	 0.02685616	 97.78	  5.43	 0.2083	 0.0000	 1.0000	 
m60407c4r7.htb	  60.0	  0.03	 2.000	 15.00	 -10.00	 50.00	   0.0	 2.1891	  0.00	 0.0000	  0.66	  0.56	 64.000	 1.00000000	 0.688	  0.000	  0.69	  0.00	  0.3950	 0.9829	 0.39500568		 0.8208	 14.75037984	 35.5923	 2.02535944	 35.69	  1.44	 0.3716	 0.0000	 1.0000	 
m60407c4r7.htb	  60.0	  0.03	 2.000	 15.00	 -10.00	 50.00	   1.0	 2.1891	  0.00	 0.0000	  0.69	  0.54	 64.000	 1.00000000	 0.728	  0.000	  0.73	  0.00	  0.8104	 0.9370	 0.81045771		 0.6668	 13.22822290	 42.7824	 0.34661264	 43.04	  1.56	 0.3147	 0.0000	 1.0000	 
m60407c5r6.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 2.9353	  0.09	 0.0000	  0.54	  0.45	 64.000	 1.00000000	 0.338	  0.000	  0.34	  0.00	  2.2734	 0.6856	 2.24287273		 0.3258	 22.30870611	 62.0364	 24.62686567	 94.05	  1.62	 0.1041	 0.0000	 1.0000	 
m60407c5r6.htb	   0.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 2.9353	  0.00	 0.0000	  0.52	  0.50	 64.000	 1.00000000	 0.407	  0.000	  0.41	  0.00	  0.2924	 0.9903	 0.29248148		 0.8639	 4.09884079	 41.9532	 0.29116026	 43.54	  1.43	 0.0950	 0.0000	 1.0000	 
m60413c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 50.00	   0.0	 14.1294	  0.00	 0.0000	  0.62	  0.50	 64.000	 1.00000000	 0.569	  0.000	  0.57	  0.00	  1.9826	 0.7390	 1.98256072		 0.3711	 18.65257239	 13.3304	 4.97100301	 13.33	 12.00	 1.0422	 0.5846	 0.5603	 
m60413c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 50.00	   1.0	 14.1294	  0.10	 0.0000	  0.61	  0.56	 64.000	 1.00000000	 0.567	  0.000	  0.57	  0.00	  1.1376	 0.8883	 0.11073830		 0.9461	 24.22911499	 29.2953	 19.00142291	 99.36	 12.92	 0.6674	 0.5846	 0.5603	 
m60413c4r7.htb	  60.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 0.0829	  0.00	 0.0000	  0.65	  0.52	 64.000	 1.00000000	 0.604	  0.000	  0.60	  0.00	  0.4983	 0.9737	 0.49795310		 0.7796	 4.06310505	 18.9608	 0.29458846	 20.12	 -0.21	 0.2048	 0.0000	 1.0000	 
m60413c4r7.htb	  60.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 0.0829	  0.00	 0.0000	  0.73	  0.40	 64.000	 1.00000000	 0.836	  0.000	  0.84	  0.00	  2.4072	 0.4923	 2.40804296		    NaN	 5.42520680	 39.7230	 0.04033341	 40.09	 -0.19	 0.1413	 0.0000	 1.0000	 
m60414c2r7.htb	 220.0	  0.05	 2.000	  0.00	 -8.00	 40.00	   0.0	 3.6816	  0.00	 0.0000	  0.57	  0.88	 64.000	 1.00000000	 0.561	  0.000	  0.56	  0.00	  0.0176	 1.0000	 0.01757438		 0.9913	 13.35645681	 32.5331	 0.00000000	 32.58	  1.82	 0.4256	 1.2180	 0.3025	 
m60414c2r7.htb	 220.0	  0.05	 2.000	  0.00	 -8.00	 40.00	   1.0	 3.6816	  0.18	 0.0000	  0.61	  0.85	 64.000	 1.00000000	 0.548	  0.000	  0.55	  0.00	  0.7997	 0.9385	 0.61595831		 0.7349	 65.50640520	 55.0505	 93.03482587	 131.63	  2.22	 0.5144	 1.2180	 0.3025	 
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   0.0	 10.1493	  0.03	 0.0000	  0.57	  0.80	 64.000	 1.00000000	 0.634	  0.000	  0.63	  0.00	  0.8729	 0.9284	 0.70562448		 0.7027	 83.26416155	 68.4908	 113.68159204	 150.47	  6.60	 0.4909	 -0.0001	 1.0000	 
m60418c1r6.htb	 180.0	  0.03	 2.000	 -5.00	 -10.00	 50.00	   1.0	 10.1493	  0.00	 0.0000	  0.67	  0.54	 64.000	 1.00000000	 0.743	  0.000	  0.74	  0.00	  0.2476	 0.9929	 0.24770342		 0.8835	 21.57867191	 37.2273	 3.29062818	 38.07	  8.07	 0.5130	 -0.0001	 1.0000	 
m60420c1r6.htb	 180.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   0.0	 2.7861	  0.07	 0.0000	  0.73	  0.64	 64.000	 1.00000000	 0.903	  0.000	  0.90	  0.00	  1.7794	 0.7762	 0.92203958		 0.6306	 95.95485186	 59.1407	 125.12437811	 139.57	  1.76	 0.7729	 0.4153	 0.6619	 
m60420c1r6.htb	 180.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   1.0	 2.7861	  0.08	 0.0000	  0.72	  0.58	 64.000	 1.00000000	 0.905	  0.000	  0.91	  0.00	  0.7231	 0.9484	 0.35032572		 0.8393	 59.79766278	 44.5832	 59.85808888	 114.74	  2.83	 0.8677	 0.4153	 0.6619	 
m60421c1r6.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 4.1791	  0.00	 0.0000	  0.71	  0.61	 64.000	 1.00000000	 0.846	  0.000	  0.85	  0.00	  0.5465	 0.9688	 0.54571667		 0.7612	 21.48551349	 47.3629	 1.93127459	 53.46	  1.87	 0.4381	 0.0001	 0.9999	 
m60421c1r6.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 4.1791	  0.00	 0.0000	  0.73	  0.52	 64.000	 1.00000000	 0.867	  0.000	  0.87	  0.00	  0.4105	 0.9816	 0.41038558		 0.8145	 22.29075059	 55.6537	 1.59436067	 60.56	  2.65	 0.3961	 0.0001	 0.9999	 
m60421c2r6.htb	   0.0	  0.03	 2.000	 18.00	 -10.00	 40.00	   0.0	 1.3820	  0.00	 0.0000	  0.70	  0.58	 64.000	 1.00000000	 0.779	  0.000	  0.78	  0.00	  2.7421	 0.6019	 2.74217411		 0.2538	 18.69581870	 52.8576	 2.90641456	 52.89	  0.61	 0.3154	 0.0000	 1.0000	 
m60421c2r6.htb	   0.0	  0.03	 2.000	 18.00	 -10.00	 40.00	   1.0	 1.3820	  0.00	 0.0000	  0.71	  0.53	 64.000	 1.00000000	 0.790	  0.000	  0.79	  0.00	  2.4870	 0.6470	 2.48702229		 0.2884	 14.39230098	 44.1230	 0.00000000	 44.33	  0.76	 0.3413	 0.0000	 1.0000	 
m60421c3r6.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   0.0	 9.4527	  0.00	 0.0000	  0.69	  0.73	 64.000	 1.00000000	 0.838	  0.000	  0.84	  0.00	  0.3228	 0.9883	 0.32244066		 0.8511	 30.77325241	 36.3026	 2.46577321	 40.58	  4.32	 0.8179	 0.1778	 0.8375	 
m60421c3r6.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   1.0	 9.4527	  0.06	 0.0000	  0.66	  0.74	 64.000	 1.00000000	 0.814	  0.000	  0.81	  0.00	  0.3625	 0.9854	 0.23537477		 0.8890	 51.83360186	 39.5538	 38.72259443	 96.79	  5.66	 0.9601	 0.1778	 0.8375	 
m60424c3r6.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   0.0	 2.0730	  0.05	 0.0000	  0.79	  0.59	 64.000	 1.00000000	 0.911	  0.000	  0.91	  0.00	  4.2765	 0.3699	 3.27691502		 0.1943	 100.36031032	 61.1879	 128.93864013	 144.36	 -0.16	 0.7954	 0.0020	 0.9980	 
m60424c3r6.htb	   0.0	  0.03	 2.000	 10.00	  0.00	 40.00	   1.0	 2.0730	  0.00	 0.0000	  0.78	  0.59	 64.000	 1.00000000	 0.913	  0.000	  0.91	  0.00	  1.7144	 0.7881	 1.71343316		 0.4246	 29.46906924	 32.5581	 1.65736098	 35.69	 -0.19	 0.8903	 0.0020	 0.9980	 
m60424c4r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 30.00	   0.0	 3.7669	  0.00	 0.0000	  0.79	  0.42	 64.000	 1.00000000	 0.888	  0.000	  0.89	  0.00	  3.7978	 0.4341	 3.79581947		 0.1499	 25.27125502	 29.1338	 0.43830844	 31.63	  2.39	 0.8831	 0.5469	 0.5834	 
m60424c4r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 30.00	   1.0	 3.7669	  0.12	 0.0000	  0.79	  0.46	 64.000	 1.00000000	 0.899	  0.000	  0.90	  0.00	  5.1923	 0.2681	 4.91480659		 0.0857	 106.53116008	 54.3685	 130.59701493	 119.88	  1.52	 0.9253	 0.5469	 0.5834	 
m60424c5r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 3.8806	  0.18	 0.0000	  0.76	  0.53	 64.000	 1.00000000	 0.902	  0.000	  0.90	  0.00	  2.8183	 0.5887	 0.43920074		 0.8028	 98.92036543	 52.0920	 132.08955224	 125.55	  2.03	 0.9007	 0.5857	 0.5596	 
m60424c5r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 3.8806	  0.08	 0.0000	  0.79	  0.49	 64.000	 1.00000000	 0.928	  0.000	  0.93	  0.00	  0.9521	 0.9170	 0.63940583		 0.7264	 36.58776666	 26.0037	 14.42109905	 60.55	  0.71	 1.2194	 0.5857	 0.5596	 
m60518c1r6.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 1.6915	  0.00	 0.0000	  0.72	  0.88	 64.000	 1.00000000	 0.823	  0.000	  0.81	  0.00	 11.6521	 0.0201	 11.65197341		 0.0029	 33.34839273	 68.3377	 0.43458315	 69.21	 -2.04	 0.5164	 -0.0000	 1.0000	 
m60518c1r6.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   1.0	 1.6915	  0.00	 0.0000	  0.69	  0.92	 64.000	 1.00000000	 0.791	  0.000	  0.79	  0.00	  4.1795	 0.3823	 4.17945398		 0.1237	 39.95572729	 100.0000	 0.00042869	 117.31	 -0.04	 0.4375	 -0.0000	 1.0000	 
m60519c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 3.1343	  0.06	 0.0000	  0.69	  0.57	 64.000	 1.00000000	 0.856	  0.000	  0.86	  0.00	  0.4981	 0.9737	 0.43975313		 0.8026	 74.33562582	 61.0105	 96.01990050	 136.47	  2.45	 0.5483	 1.7546	 0.1811	 
m60519c1r6.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 3.1343	  0.12	 0.0000	  0.70	  0.60	 64.000	 1.00000000	 0.873	  0.000	  0.87	  0.00	  3.9209	 0.4168	 1.88071955		 0.3905	 78.39730212	 56.2430	 106.21890547	 134.00	  2.06	 0.6400	 1.7546	 0.1811	 
m60519c2r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 30.00	   0.0	 7.1144	  0.13	 0.0000	  0.72	  0.58	 64.000	 1.00000000	 0.855	  0.000	  0.85	  0.00	  1.7912	 0.7741	 0.89977044		 0.6377	 105.93240275	 55.6211	 145.02487562	 132.65	  4.89	 0.8636	 0.0028	 0.9972	 
m60519c2r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 30.00	   1.0	 7.1144	  0.00	 0.0000	  0.76	  0.49	 64.000	 1.00000000	 0.890	  0.000	  0.89	  0.00	  0.5364	 0.9699	 0.53530011		 0.7652	 29.20505200	 23.7012	 4.36059118	 27.34	  3.83	 1.1062	 0.0028	 0.9972	 
m60519c4r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 30.00	   0.0	 8.4577	  0.09	 0.0000	  0.73	  0.49	 64.000	 1.00000000	 0.853	  0.000	  0.85	  0.00	  3.5867	 0.4648	 1.35949930		 0.5067	 35.06710604	 27.2630	 19.15486098	 87.14	  6.64	 1.1153	 0.4448	 0.6444	 
m60519c4r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 30.00	   1.0	 8.4577	  0.11	 0.0000	  0.69	  0.68	 64.000	 1.00000000	 0.881	  0.000	  0.88	  0.00	  2.1931	 0.7003	 0.91032700		 0.6343	 39.33251755	 24.3724	 18.38685597	 67.38	  4.37	 1.3987	 0.4448	 0.6444	 
m60519c5r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 30.00	   0.0	 3.5821	  0.12	 0.0000	  0.80	  0.43	 64.000	 1.00000000	 0.931	  0.000	  0.93	  0.00	  2.8963	 0.5753	 1.98724491		 0.3702	 87.40789285	 27.4565	 66.71498820	 33.84	  0.49	 1.2672	 3.7207	 0.0295	 
m60519c5r6.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 30.00	   1.0	 3.5821	  0.18	 0.0000	  0.80	  0.44	 64.000	 1.00000000	 0.919	  0.000	  0.92	  0.00	  2.6572	 0.6167	 1.02486239		 0.5990	 37.22399535	 24.5584	 23.65188474	 87.84	  1.35	 1.3022	 3.7207	 0.0295	 
m60519c6r6.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 30.00	   0.0	 3.2836	  0.18	 0.0000	  0.79	  0.44	 64.000	 1.00000000	 0.922	  0.000	  0.92	  0.00	  2.4994	 0.6447	 1.07422406		 0.5844	 93.09623065	 45.4909	 89.52580723	 75.81	  0.89	 0.9172	 2.6216	 0.0804	 
