 0.29851	 1.39303	 0.14925	 0.42289	 0.33582	 0.34204	 0.18035	
 0.29851	 2.38806	 0.49751	 0.12438	 0.03731	 0.11194	 0.02488	
 0.69652	 0.89552	 0.74627	 0.59701	 0.48507	 0.00000	 0.24254	
 3.38308	 3.78109	 1.14428	 2.96020	 0.09950	 0.06219	 0.23943	
 0.00000	 0.09950	 1.74129	 0.62189	 0.57214	 0.09328	 0.13993	
 0.69652	 0.69652	 1.94030	 0.57214	 0.50995	 0.04975	 0.11505	
 0.69652	 0.69652	 1.94030	 0.57214	 0.50995	 0.04975	 0.11505	
 3.71476	 1.92371	 0.46434	 0.23217	 0.61360	 0.33997	 0.19279	
 0.00000	 0.09950	 1.74129	 0.62189	 0.57214	 0.09328	 0.13993	
