0.025	 0.075	 0.125	 0.175	 0.225	 0.275	 0.325	 0.375	 0.425	 0.475	 0.525	 0.575	 0.625	 0.675	 0.725	 0.775	 0.825	 0.875	 0.925	 0.975	 1.025	 1.075	 1.125	 1.175	 1.225	 1.275	 1.325	 1.375	 1.425	 1.475	 1.525	 1.575	 1.625	 1.675	 1.725	 1.775	 1.825	 1.875	 1.925	 1.975	 2.025	 2.075	 2.125	 2.175	 2.225	 2.275	 2.325	 2.375	 2.425	 2.475	 2.525	 2.575	 2.625	 2.675	 2.725	 2.775	 2.825	 2.875	 2.925	 2.975	 3.000	
0.167	 0.000	 0.333	 0.333	 0.000	 0.167	 0.000	 0.000	 0.000	 0.000	 0.167	 0.000	 0.167	 0.500	 0.333	 0.333	 1.000	 0.833	 0.833	 0.667	 0.500	 0.500	 0.667	 0.333	 0.833	 0.333	 0.667	 0.833	 0.167	 0.167	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.167	 0.167	 0.000	 0.000	 0.000	 0.167	 0.000	 0.000	 0.000	 0.000	 0.167	 0.000	 0.000	 0.000	 0.000	 0.000	 0.167	 0.000	 0.000	 0.000	 0.000	 0.167	 0.000	
0.176	 0.235	 0.235	 0.118	 0.118	 0.235	 0.059	 0.294	 0.059	 0.176	 0.235	 0.118	 0.059	 0.706	 0.412	 0.647	 0.824	 0.647	 0.941	 0.941	 0.647	 0.941	 1.000	 0.765	 0.882	 0.882	 0.941	 0.765	 1.000	 0.706	 0.588	 0.647	 0.706	 0.706	 0.706	 0.941	 0.529	 1.000	 0.412	 0.529	 0.176	 0.118	 0.294	 0.412	 0.412	 0.353	 0.176	 0.176	 0.118	 0.059	 0.000	 0.353	 0.176	 0.000	 0.059	 0.000	 0.000	 0.059	 0.000	 0.000	 0.000	
0.118	 0.118	 0.000	 0.118	 0.118	 0.000	 0.059	 0.059	 0.118	 0.235	 0.176	 0.176	 0.176	 0.412	 0.824	 0.294	 1.000	 0.471	 0.824	 0.471	 0.176	 0.765	 0.412	 0.471	 0.588	 0.588	 0.588	 0.529	 0.294	 0.353	 0.176	 0.412	 0.412	 0.235	 0.176	 0.059	 0.176	 0.235	 0.176	 0.235	 0.235	 0.176	 0.176	 0.353	 0.353	 0.294	 0.353	 0.235	 0.235	 0.235	 0.176	 0.059	 0.118	 0.176	 0.059	 0.059	 0.059	 0.059	 0.059	 0.000	 0.000	
0.083	 0.333	 0.583	 0.583	 0.417	 0.333	 0.417	 0.250	 0.583	 0.333	 0.250	 0.500	 0.417	 0.667	 0.750	 0.583	 0.667	 1.000	 0.833	 1.000	 0.667	 0.500	 0.750	 0.750	 0.917	 0.500	 0.667	 0.833	 0.667	 0.833	 0.833	 0.583	 0.750	 0.750	 0.667	 0.583	 0.333	 0.667	 0.250	 0.333	 0.583	 0.500	 0.333	 0.750	 0.500	 0.667	 0.250	 0.250	 0.500	 0.417	 0.500	 0.583	 0.417	 0.167	 0.333	 0.333	 0.083	 0.417	 0.083	 0.333	 0.000	
0.167	 0.000	 0.083	 0.250	 0.250	 0.167	 0.250	 0.083	 0.083	 0.333	 0.500	 0.333	 0.417	 0.417	 0.250	 1.000	 0.583	 0.750	 0.333	 0.417	 0.667	 0.583	 0.750	 0.583	 0.250	 0.167	 0.250	 0.250	 0.417	 0.417	 0.250	 0.583	 0.250	 0.333	 0.250	 0.167	 0.250	 0.250	 0.167	 0.417	 0.333	 0.333	 0.083	 0.250	 0.083	 0.333	 0.250	 0.250	 0.250	 0.167	 0.083	 0.167	 0.250	 0.167	 0.333	 0.417	 0.167	 0.417	 0.083	 0.167	 0.000	
0.211	 0.368	 0.316	 0.053	 0.105	 0.000	 0.053	 0.000	 0.263	 0.105	 0.158	 0.053	 0.316	 0.579	 0.684	 0.526	 0.895	 0.895	 0.579	 1.000	 0.579	 0.632	 0.737	 0.684	 0.474	 0.684	 0.474	 0.368	 0.368	 0.263	 0.579	 0.421	 0.368	 0.158	 0.263	 0.263	 0.263	 0.211	 0.474	 0.105	 0.211	 0.632	 0.368	 0.526	 0.263	 0.263	 0.158	 0.316	 0.158	 0.316	 0.421	 0.579	 0.316	 0.211	 0.263	 0.053	 0.158	 0.158	 0.105	 0.053	 0.000	
0.040	 0.000	 0.040	 0.040	 0.080	 0.080	 0.160	 0.040	 0.080	 0.040	 0.120	 0.040	 1.000	 0.920	 0.800	 0.960	 0.840	 0.680	 0.880	 0.760	 0.960	 0.720	 0.800	 1.000	 0.600	 0.680	 1.000	 0.920	 0.760	 0.800	 0.760	 0.840	 0.760	 0.760	 0.840	 0.880	 0.720	 0.840	 0.760	 0.800	 0.760	 0.680	 0.800	 0.840	 0.840	 0.760	 0.760	 0.680	 0.600	 0.760	 0.640	 0.840	 0.480	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.000	 0.053	 0.053	 0.053	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.053	 0.105	 0.000	 0.526	 0.684	 0.842	 0.526	 0.211	 0.105	 0.000	 0.053	 0.105	 0.737	 1.000	 0.842	 0.263	 0.000	 0.000	 0.000	 0.000	 0.421	 0.526	 0.526	 0.105	 0.000	 0.000	 0.000	 0.000	 0.053	 0.316	 0.526	 0.053	 0.000	 0.000	 0.000	 0.158	 0.421	 0.421	 0.421	 0.105	 0.053	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.176	 0.235	 0.118	 0.118	 0.176	 0.176	 0.059	 0.294	 0.059	 0.059	 0.235	 0.059	 0.529	 0.765	 0.882	 0.765	 0.765	 1.000	 0.471	 0.588	 0.353	 0.706	 0.353	 0.529	 0.471	 0.647	 0.353	 0.294	 0.294	 0.353	 0.235	 0.294	 0.412	 0.353	 0.176	 0.471	 0.412	 0.353	 0.412	 0.235	 0.294	 0.353	 0.588	 0.353	 0.471	 0.588	 0.471	 0.000	 0.294	 0.647	 0.471	 0.353	 0.294	 0.059	 0.176	 0.235	 0.118	 0.000	 0.118	 0.118	 0.000	
0.000	 0.000	 0.048	 0.000	 0.000	 0.095	 0.143	 0.000	 0.000	 0.095	 0.095	 0.190	 0.476	 0.667	 0.810	 0.571	 0.952	 0.619	 0.857	 0.429	 0.524	 0.714	 0.476	 0.381	 0.333	 0.571	 0.810	 0.762	 0.619	 1.000	 0.619	 0.524	 0.619	 0.810	 0.476	 0.571	 0.571	 0.667	 0.333	 0.286	 0.619	 0.381	 0.571	 0.667	 0.619	 0.667	 0.571	 0.524	 0.476	 0.238	 0.429	 0.429	 0.333	 0.095	 0.143	 0.095	 0.048	 0.000	 0.000	 0.048	 0.000	
0.050	 0.150	 0.100	 0.000	 0.000	 0.000	 0.150	 0.000	 0.200	 0.200	 0.050	 0.050	 0.350	 0.950	 0.950	 0.750	 0.700	 0.650	 0.800	 0.700	 1.000	 0.800	 0.500	 0.750	 0.850	 0.650	 0.800	 0.650	 0.750	 0.500	 0.750	 0.600	 0.400	 0.650	 0.650	 0.500	 0.650	 0.650	 0.850	 0.700	 0.700	 0.350	 0.700	 0.650	 0.400	 0.500	 0.450	 0.650	 0.450	 0.550	 0.600	 0.500	 0.250	 0.250	 0.150	 0.050	 0.000	 0.000	 0.000	 0.050	 0.000	
0.111	 0.111	 0.000	 0.000	 0.222	 0.111	 0.333	 0.222	 0.222	 0.333	 0.111	 0.111	 0.667	 1.000	 0.444	 0.444	 0.333	 0.333	 0.000	 0.333	 0.667	 0.333	 0.222	 0.444	 0.444	 0.444	 0.333	 0.778	 0.222	 0.444	 0.444	 0.111	 0.444	 0.333	 0.333	 0.556	 0.222	 0.222	 0.667	 0.111	 0.556	 0.222	 0.222	 0.444	 0.444	 0.222	 0.444	 0.111	 0.222	 0.000	 0.111	 0.000	 0.333	 0.667	 0.000	 0.333	 0.222	 0.000	 0.111	 0.000	 0.000	
0.000	 0.000	 0.125	 0.000	 0.000	 0.125	 0.125	 0.000	 0.000	 0.000	 0.000	 0.000	 0.375	 0.875	 0.750	 0.500	 1.000	 0.750	 0.500	 0.875	 0.500	 0.500	 0.875	 0.750	 0.500	 0.750	 0.875	 0.625	 0.750	 0.375	 0.500	 0.125	 0.250	 0.500	 0.375	 0.625	 0.375	 0.375	 0.500	 0.250	 0.500	 0.375	 0.750	 0.375	 0.500	 0.250	 0.125	 0.500	 0.250	 0.250	 0.500	 0.375	 0.000	 0.000	 0.000	 0.125	 0.000	 0.125	 0.125	 0.250	 0.000	
0.294	 0.176	 0.235	 0.235	 0.176	 0.176	 0.059	 0.176	 0.235	 0.059	 0.059	 0.176	 0.588	 1.000	 0.588	 0.706	 0.765	 0.588	 0.588	 0.529	 0.588	 0.765	 0.706	 0.412	 0.353	 0.765	 0.706	 0.647	 0.647	 0.529	 0.647	 0.941	 0.588	 0.412	 0.529	 0.471	 0.647	 0.588	 0.647	 0.706	 0.706	 0.353	 0.294	 0.588	 0.471	 0.353	 0.647	 0.353	 0.412	 0.412	 0.647	 0.353	 0.471	 0.529	 0.294	 0.294	 0.118	 0.118	 0.294	 0.118	 0.000	
0.071	 0.143	 0.071	 0.143	 0.214	 0.214	 0.214	 0.071	 0.071	 0.143	 0.143	 0.214	 0.286	 0.429	 0.429	 0.429	 0.571	 0.500	 0.500	 0.786	 0.571	 0.786	 1.000	 1.000	 0.571	 0.643	 0.643	 0.643	 0.286	 0.429	 0.214	 0.357	 0.143	 0.214	 0.214	 0.429	 0.214	 0.286	 0.214	 0.357	 0.714	 0.643	 0.286	 0.429	 0.286	 0.429	 0.286	 0.286	 0.286	 0.214	 0.571	 0.214	 0.143	 0.071	 0.286	 0.000	 0.000	 0.000	 0.214	 0.143	 0.000	
0.118	 0.118	 0.059	 0.118	 0.059	 0.000	 0.000	 0.000	 0.000	 0.059	 0.118	 0.000	 0.000	 0.176	 0.647	 0.824	 0.941	 0.765	 0.765	 1.000	 0.412	 0.412	 0.471	 0.529	 0.471	 0.529	 0.412	 0.529	 0.647	 0.294	 0.059	 0.118	 0.235	 0.294	 0.118	 0.176	 0.059	 0.118	 0.059	 0.235	 0.059	 0.176	 0.176	 0.176	 0.294	 0.176	 0.118	 0.059	 0.059	 0.118	 0.059	 0.000	 0.000	 0.000	 0.000	 0.118	 0.059	 0.000	 0.059	 0.000	 0.000	
0.190	 0.095	 0.095	 0.190	 0.095	 0.048	 0.048	 0.048	 0.000	 0.000	 0.048	 0.048	 0.190	 0.810	 0.476	 0.238	 0.571	 0.524	 0.762	 0.619	 0.571	 0.238	 0.333	 0.238	 0.714	 0.619	 0.571	 0.714	 0.286	 0.143	 0.381	 0.333	 0.429	 0.714	 0.619	 1.000	 0.381	 0.143	 0.190	 0.095	 0.571	 0.571	 0.571	 0.762	 0.381	 0.381	 0.095	 0.238	 0.333	 0.571	 0.667	 0.714	 0.143	 0.143	 0.190	 0.095	 0.095	 0.095	 0.095	 0.143	 0.000	
0.200	 0.133	 0.333	 0.267	 0.133	 0.067	 0.133	 0.000	 0.200	 0.067	 0.200	 0.133	 0.400	 0.267	 0.600	 0.667	 0.600	 0.800	 0.667	 0.800	 0.867	 0.733	 0.667	 0.733	 1.000	 0.667	 0.733	 0.600	 0.733	 0.600	 0.533	 0.467	 0.467	 0.333	 0.800	 0.267	 0.467	 0.467	 0.267	 0.467	 0.333	 0.333	 0.200	 0.267	 0.133	 0.200	 0.200	 0.067	 0.133	 0.133	 0.133	 0.200	 0.200	 0.333	 0.067	 0.067	 0.200	 0.067	 0.067	 0.067	 0.000	
0.214	 0.286	 0.071	 0.214	 0.214	 0.214	 0.000	 0.143	 0.214	 0.000	 0.071	 0.071	 0.071	 0.286	 1.000	 0.143	 0.214	 0.286	 0.143	 0.286	 0.214	 0.143	 0.071	 0.286	 0.214	 0.071	 0.286	 0.000	 0.214	 0.143	 0.000	 0.214	 0.071	 0.143	 0.286	 0.071	 0.286	 0.429	 0.214	 0.357	 0.286	 0.143	 0.500	 0.643	 0.143	 0.357	 0.286	 0.357	 0.214	 0.214	 0.286	 0.214	 0.214	 0.143	 0.143	 0.286	 0.071	 0.000	 0.071	 0.000	 0.000	
0.250	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.250	 0.250	 0.250	 0.000	 0.250	 0.000	 0.000	 0.000	 0.250	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.250	 0.250	 0.750	 1.000	 0.500	 0.750	 0.750	 0.500	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.250	 0.500	 0.750	 0.500	 0.500	 0.000	 0.250	 0.000	 0.250	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.148	 0.222	 0.074	 0.185	 0.333	 0.296	 0.407	 0.481	 0.444	 0.370	 0.259	 0.407	 0.407	 0.630	 0.778	 0.630	 0.926	 0.704	 0.778	 0.852	 0.593	 0.741	 0.815	 0.704	 0.778	 0.667	 0.704	 0.815	 0.704	 0.667	 0.630	 1.000	 0.630	 0.667	 0.741	 0.815	 0.741	 0.667	 0.778	 0.741	 0.630	 0.593	 0.519	 0.667	 0.370	 0.667	 0.815	 0.667	 0.778	 0.630	 0.852	 0.630	 0.630	 0.370	 0.222	 0.185	 0.037	 0.037	 0.000	 0.000	 0.037	
0.333	 0.250	 0.292	 0.417	 0.250	 0.125	 0.250	 0.042	 0.125	 0.208	 0.208	 0.375	 0.417	 0.542	 0.458	 0.708	 0.667	 0.667	 1.000	 0.708	 0.875	 0.833	 0.833	 0.708	 0.667	 0.708	 0.625	 0.833	 0.708	 0.667	 0.708	 0.708	 0.833	 0.500	 0.458	 0.625	 0.708	 0.792	 0.625	 0.667	 0.542	 0.792	 0.708	 0.708	 0.792	 0.583	 0.500	 0.958	 0.667	 0.625	 0.583	 0.417	 0.542	 0.583	 0.625	 0.458	 0.250	 0.208	 0.333	 0.333	 0.000	
0.545	 0.591	 0.364	 0.545	 0.455	 0.455	 0.409	 0.318	 0.227	 0.273	 0.136	 0.318	 0.318	 0.727	 0.636	 0.500	 1.000	 0.909	 0.727	 0.909	 0.864	 0.545	 0.636	 0.545	 0.818	 0.773	 0.727	 0.955	 0.682	 0.682	 0.455	 0.182	 0.773	 0.727	 0.636	 0.818	 0.591	 0.364	 0.364	 0.409	 0.636	 0.591	 0.818	 0.682	 0.591	 0.545	 0.455	 0.409	 0.864	 0.682	 0.727	 0.773	 0.364	 0.364	 0.182	 0.136	 0.273	 0.500	 0.318	 0.318	 0.000	
