FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki		 b+a		 DC_off		
m60201c2r6.htb	  90.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   0.0	 15.3731	  0.07	 0.0000	  0.65	  0.45	 64.000	 1.00000000	 0.743	  0.000	  0.74	  0.00	  0.4567	 0.9776	 0.37898307		 0.8274	 91.13778051	 63.8331	 144.52736318	 162.70	 12.95	 
m60201c2r6.htb	  90.0	  0.03	 2.000	  0.00	 -10.00	 50.00	   1.0	 15.3731	  0.07	 0.0000	  0.65	  0.46	 64.000	 1.00000000	 0.718	  0.000	  0.72	  0.00	  0.8860	 0.9266	 0.38663306		 0.8242	 101.91856787	 66.0726	 155.72139303	 155.14	 14.00	 
m60201c3r9.htb	 270.0	  0.03	 2.000	  8.00	 -15.00	 50.00	   0.0	 6.1360	  0.11	 0.0000	  0.69	  0.69	 64.000	 1.00000000	 0.814	  0.000	  0.81	  0.00	  1.1657	 0.8837	 1.02605793		 0.5987	 78.28045004	 39.5711	 61.75196427	 62.59	  2.67	 
m60201c3r9.htb	 270.0	  0.03	 2.000	  8.00	 -15.00	 50.00	   1.0	 6.1360	  0.18	 0.0000	  0.69	  0.68	 64.000	 1.00000000	 0.809	  0.000	  0.81	  0.00	  1.8600	 0.7615	 1.47923512		 0.4773	 102.45225600	 51.0209	 143.03482587	 132.99	  3.23	 
m60201c4r10.htb	 270.0	  0.05	 2.000	  8.00	 -18.00	 50.00	   0.0	 2.9851	  0.00	 0.0000	  0.59	  0.40	 64.000	 1.00000000	 0.516	  0.000	  0.52	  0.00	  0.4857	 0.9749	 0.48560970		 0.7844	 5.70653980	 42.7059	 0.63231868	 45.66	  2.86	 
m60201c4r10.htb	 270.0	  0.05	 2.000	  8.00	 -18.00	 50.00	   1.0	 2.9851	  0.00	 0.0000	  0.57	  0.41	 64.000	 1.00000000	 0.527	  0.000	  0.53	  0.00	  0.0799	 0.9992	 0.07984538		 0.9609	 7.02195301	 37.3576	 1.72901877	 38.40	  2.78	 
m60201c5r8.htb	 100.0	  0.03	 2.000	 10.00	 -10.00	 50.00	   0.0	 3.9090	  0.00	 0.0000	  0.67	  0.93	 64.000	 1.00000000	 0.835	  0.000	  0.84	  0.00	  2.0008	 0.7356	 2.00109405		 0.3677	 25.69435550	 44.5524	 0.14888796	 46.95	  0.65	 
m60201c5r8.htb	 100.0	  0.03	 2.000	 10.00	 -10.00	 50.00	   1.0	 3.9090	  0.00	 0.0000	  0.63	  0.95	 64.000	 1.00000000	 0.753	  0.000	  0.75	  0.00	  1.4564	 0.8343	 1.45681897		 0.4827	 21.38607677	 38.9056	 0.02160553	 40.54	  0.92	 
m60203c1r6.htb	   0.0	  0.03	 2.000	 -2.00	 -12.00	 50.00	   0.0	 5.6385	  0.00	 0.0000	  0.71	  0.36	 64.000	 1.00000000	 0.773	  0.000	  0.77	  0.00	  2.9414	 0.5677	 2.94145793		 0.2298	 12.77501677	 38.8812	 0.00000000	 39.02	  5.19	 
m60203c1r6.htb	   0.0	  0.03	 2.000	 -2.00	 -12.00	 50.00	   1.0	 5.6385	  0.00	 0.0000	  0.74	  0.33	 64.000	 1.00000000	 0.858	  0.000	  0.86	  0.00	  3.0197	 0.5545	 3.01960410		 0.2210	 14.32975852	 34.1419	 0.00000000	 34.19	  4.78	 
m60203c2r9.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 10.6136	  0.00	 0.0000	  0.76	  0.34	 64.000	 1.00000000	 0.835	  0.000	  0.83	  0.00	  1.0222	 0.9064	 1.02216684		 0.5998	 19.16110530	 70.8208	 0.01953296	 74.73	  7.80	 
m60203c2r9.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 10.6136	  0.00	 0.0000	  0.69	  0.37	 64.000	 1.00000000	 0.780	  0.000	  0.78	  0.00	  1.4251	 0.8398	 1.42489639		 0.4904	 15.75468445	 41.4553	 2.49986270	 41.83	  8.47	 
m60203c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 40.00	   0.0	 9.0796	  0.00	 0.0022	  0.56	  0.58	 64.000	 1.00000000	 0.475	  0.000	  0.47	  0.00	  2.5342	 0.6385	 2.53421180		 0.2816	 9.01036232	 22.3783	 0.99740633	 22.38	  4.28	 
m60203c3r6.htb	   0.0	  0.03	 2.000	  5.00	 -20.00	 40.00	   1.0	 9.0796	  0.00	 0.0506	  0.53	  0.65	 64.000	 1.00000000	 0.419	  0.000	  0.42	  0.00	  0.2900	 0.9905	 0.28986453		 0.8651	 7.95771315	 24.8722	 0.00000000	 25.70	  5.40	 
