FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki			 b+a		 DC_off	 Halfmax_slope	 F_SI	 P_SI	
m100414c2r66.htb	 270.0	  0.04	 4.000	  5.00	 -10.00	 40.00	   0.0	 1.0945	  0.35	 0.0118	  0.36	  0.72	 64.000	 1.00000000	 0.206	  0.000	  0.21	  0.00	  0.1978	 0.9954	 0.12931141		 0.9374	 12.79770122	 48.0103	 13.41848576	 67.76	  0.23	 0.0728	 0.4037	 0.6695	 
m100414c3r6.htb	 270.0	  0.10	 2.000	  5.00	 -10.00	 40.00	   0.0	 0.1990	  0.08	 0.0017	  0.48	  0.45	 64.000	 1.00000000	 0.226	  0.000	  0.23	  0.00	  0.6569	 0.9565	 0.58400725		 0.7468	 3.67895272	 67.2675	 5.47258043	 157.35	  0.02	 0.0212	 0.2243	 0.7997	 
m110413c1r6.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 1.3433	  0.09	 0.0000	  0.42	  0.65	 64.000	 1.00000000	 0.182	  0.000	  0.18	  0.00	  0.4871	 0.9747	 0.45410035		 0.7969	 13.57534676	 67.4474	 21.13844908	 157.73	  1.01	 0.0718	 0.5026	 0.6061	 
m61913c1r6.htb	  50.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 1.4428	  0.01	 0.0000	  0.48	  0.45	 64.000	 1.00000000	 0.294	  0.000	  0.29	  0.00	  0.7529	 0.9447	 0.70597985		 0.7026	 10.89706666	 80.4307	 16.16887974	 180.38	  1.04	 0.0490	 0.1288	 0.8794	 
m61913c2r6.htb	  75.0	  0.10	 2.000	 10.00	 10.00	 40.00	   0.0	 1.6418	  0.00	 0.1090	  0.37	  0.55	 64.000	 1.00000000	 0.135	  0.002	  0.13	  0.00	  0.3109	 0.9891	 0.31086930		 0.8560	 2.91044285	 24.1681	 1.49027278	 24.19	  1.04	 0.0607	 -0.0000	 1.0000	 
m62713c1r6.htb	 180.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 5.7711	  0.10	 0.4022	  0.25	  0.61	 64.000	 1.00000000	 0.033	  0.135	  0.03	  0.13	  0.4492	 0.9783	 0.47613017		 0.7882	 37.54520959	 8.2989	 36.42287829	  8.74	  4.41	 0.3500	 0.2724	 0.7624	 
m62713c1r66.htb	 180.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.1658	  0.00	 0.1368	  0.34	  0.43	 64.000	 1.00000000	 0.076	  0.040	  0.08	  0.04	  0.5814	 0.9651	 0.58135376		 0.7478	 0.40909130	 99.9907	 0.00024088	 141.47	  0.03	 0.0045	 -0.0000	 1.0000	 
m61913c2r6.htb	  75.0	  0.10	 2.000	 10.00	 10.00	 40.00	   0.0	 1.6418	  0.00	 0.1090	  0.37	  0.55	 64.000	 1.00000000	 0.135	  0.002	  0.13	  0.00	  0.3109	 0.9891	 0.31087003		 0.8560	 4.83083579	 24.1735	 3.41066461	 24.19	  1.04	 0.0607	 -0.0000	 1.0000	 
m61913c1r6.htb	  50.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 1.4428	  0.01	 0.0000	  0.48	  0.45	 64.000	 1.00000000	 0.294	  0.000	  0.29	  0.00	  0.7529	 0.9447	 0.70597983		 0.7026	 10.89706649	 80.4307	 16.16887973	 180.38	  1.04	 0.0490	 0.1288	 0.8794	 
m61913c2r6.htb	  75.0	  0.10	 2.000	 10.00	 10.00	 40.00	   0.0	 1.6418	  0.00	 0.1090	  0.37	  0.55	 64.000	 1.00000000	 0.135	  0.002	  0.13	  0.00	  0.3109	 0.9891	 0.31086936		 0.8560	 1.42020490	 24.1404	 0.00003353	 27.10	  1.04	 0.0607	 -0.0000	 1.0000	 
m120715c1r61.htbViS	  90.0	  0.03	 2.000	  5.00	  5.00	 40.00	   0.0	 2.7861	  0.06	 0.0028	  0.57	  0.63	 64.000	 1.00000000	 0.537	  0.000	  0.54	  0.00	  0.4171	 0.9811	 0.39561861		 0.8205	 31.70590352	 15.2557	 26.12452805	 16.70	  0.15	 0.5278	 0.0501	 0.9512	 
m120715c1r61.htbV+L	  90.0	  0.03	 2.000	  5.00	  5.00	 40.00	   0.0	 2.7861	  0.54	 0.0272	  0.54	  0.53	 64.000	 1.00000000	 0.374	  0.000	  0.37	  0.00	  2.8005	 0.5917	 0.29704238		 0.8620	 6.10125026	 11.4032	 4.34568866	 37.87	 -0.09	 0.4295	 2.0649	 0.1451	 
m30716c3r2.htb	 180.0	  0.03	 2.000	  9.00	 -10.00	 40.00	   0.0	 3.7811	  0.06	 0.2232	  0.35	  0.64	 68.340	 4.00000000	 0.000	  0.935	  0.00	  0.93	  0.7800	 0.9783	 0.74964680		 0.8615	 31.29523120	 3.3487	 26.84774373	  3.59	 -0.63	 -0.0140	 0.0478	 0.9534	 
m30216c1r7.htb	   0.0	  0.03	 2.000	  9.00	 -19.00	 40.00	   0.0	 2.8856	  0.17	 0.8448	  0.26	  0.56	 45.560	 4.00000000	 0.013	  0.354	  0.01	  0.35	  0.3824	 0.9839	 0.27086106		 0.8733	 15.42278216	 10.3364	 14.02319471	 11.48	  0.70	 0.1942	 0.2869	 0.7516	 
m31216c1r2.htb	  30.0	  0.50	 2.000	 -7.70	 -9.00	 10.00	   0.0	 2.3762	  0.00	 0.3900	  0.28	  0.94	 68.340	 4.00000000	 0.004	  0.595	  0.00	  0.60	  0.6886	 0.9836	 0.70804476		 0.8713	 0.62341487	 99.9999	 0.00000180	 135.10	  0.48	 0.0068	 0.2926	 0.7472	 
