0.025	 0.075	 0.125	 0.175	 0.225	 0.275	 0.325	 0.375	 0.425	 0.475	 0.525	 0.575	 0.625	 0.675	 0.725	 0.775	 0.825	 0.875	 0.925	 0.975	 1.025	 1.075	 1.125	 1.175	 1.225	 1.275	 1.325	 1.375	 1.425	 1.475	 1.525	 1.575	 1.625	 1.675	 1.725	 1.775	 1.825	 1.875	 1.925	 1.975	 2.025	 2.075	 2.125	 2.175	 2.225	 2.275	 2.325	 2.375	 2.425	 2.475	 2.525	 2.575	 2.625	 2.675	 2.725	 2.775	 2.825	 2.875	 2.925	 2.975	 3.000	
0.000	 0.000	 0.000	 0.000	 0.000	 0.333	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.333	 0.667	 0.667	 0.333	 0.667	 0.333	 0.667	 0.000	 0.667	 0.333	 1.000	 0.667	 1.000	 0.333	 0.333	 0.667	 0.333	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.333	 0.667	 0.000	 0.333	 0.667	 0.000	 0.000	 0.000	 0.667	 0.000	 0.667	 0.000	 0.000	 0.667	 0.333	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.059	 0.059	 0.294	 0.059	 0.118	 0.059	 0.235	 0.176	 0.118	 0.176	 0.176	 0.059	 0.118	 0.706	 0.529	 0.647	 0.706	 0.824	 0.765	 0.529	 0.647	 0.706	 0.824	 0.824	 0.824	 0.941	 0.706	 1.000	 0.353	 0.647	 0.529	 0.412	 0.353	 0.529	 0.176	 0.353	 0.412	 0.353	 0.235	 0.294	 0.412	 0.176	 0.235	 0.353	 0.118	 0.412	 0.353	 0.353	 0.235	 0.118	 0.118	 0.059	 0.118	 0.118	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.000	 0.154	 0.154	 0.154	 0.308	 0.308	 0.231	 0.154	 0.231	 0.077	 0.077	 0.000	 0.000	 0.385	 0.846	 0.615	 0.769	 1.000	 0.615	 0.923	 0.462	 0.462	 0.692	 0.615	 0.538	 0.769	 0.538	 0.769	 0.462	 0.538	 0.462	 0.538	 0.462	 0.769	 0.538	 0.692	 0.769	 0.615	 0.385	 0.923	 0.154	 0.154	 0.308	 0.000	 0.308	 0.385	 0.231	 0.154	 0.154	 0.231	 0.154	 0.462	 0.154	 0.154	 0.077	 0.000	 0.077	 0.077	 0.077	 0.308	 0.000	
0.167	 0.333	 0.417	 0.167	 0.083	 0.500	 0.333	 0.250	 0.250	 0.417	 0.083	 0.250	 0.250	 0.500	 0.917	 0.833	 0.917	 0.917	 1.000	 1.000	 0.583	 1.000	 0.750	 0.583	 0.500	 0.333	 0.500	 0.250	 0.667	 0.333	 0.250	 0.333	 0.417	 0.417	 0.417	 0.583	 0.417	 0.500	 0.333	 0.417	 0.000	 0.583	 0.250	 0.417	 0.417	 0.500	 0.333	 0.417	 0.083	 0.250	 0.083	 0.583	 0.417	 0.167	 0.000	 0.083	 0.250	 0.250	 0.250	 0.083	 0.000	
0.316	 0.263	 0.263	 0.368	 0.158	 0.211	 0.211	 0.053	 0.316	 0.316	 0.421	 0.211	 0.158	 0.211	 0.632	 0.421	 0.737	 0.737	 1.000	 0.789	 1.000	 0.895	 1.000	 0.895	 0.737	 0.789	 0.684	 0.632	 0.579	 0.579	 0.579	 0.474	 0.789	 0.737	 0.526	 0.316	 0.368	 0.316	 0.316	 0.263	 0.474	 0.211	 0.474	 0.526	 0.632	 0.474	 0.421	 0.368	 0.632	 0.526	 0.474	 0.474	 0.526	 0.316	 0.158	 0.368	 0.368	 0.263	 0.053	 0.158	 0.000	
0.000	 0.000	 0.167	 0.083	 0.083	 0.083	 0.083	 0.000	 0.083	 0.083	 0.083	 0.167	 0.833	 1.000	 0.667	 0.917	 0.500	 0.167	 0.250	 0.250	 0.083	 0.500	 0.417	 0.417	 0.500	 0.333	 0.417	 0.333	 0.500	 0.417	 0.250	 0.333	 0.000	 0.083	 0.167	 0.250	 0.083	 0.000	 0.500	 0.583	 0.417	 0.333	 0.083	 0.000	 0.083	 0.083	 0.000	 0.250	 0.000	 0.083	 0.000	 0.083	 0.083	 0.333	 0.083	 0.000	 0.000	 0.083	 0.083	 0.250	 0.000	
0.000	 0.038	 0.000	 0.038	 0.077	 0.154	 0.038	 0.038	 0.000	 0.000	 0.000	 0.077	 0.885	 0.846	 0.808	 0.846	 0.962	 0.654	 0.769	 0.731	 0.846	 0.731	 0.846	 0.654	 0.769	 0.846	 0.846	 1.000	 0.769	 0.692	 0.731	 0.615	 0.423	 0.500	 0.654	 0.769	 0.808	 0.846	 0.808	 0.846	 0.731	 0.885	 0.923	 0.808	 0.769	 0.615	 0.385	 0.462	 0.385	 0.692	 0.538	 0.808	 0.731	 0.154	 0.038	 0.000	 0.000	 0.000	 0.000	 0.000	 0.038	
0.000	 0.000	 0.000	 0.000	 0.000	 0.067	 0.000	 0.133	 0.067	 0.067	 0.000	 0.000	 0.000	 0.000	 0.000	 0.067	 0.533	 0.600	 0.200	 0.533	 0.600	 0.867	 0.733	 1.000	 0.533	 0.200	 0.067	 0.067	 0.000	 0.000	 0.000	 0.000	 0.200	 0.267	 0.000	 0.133	 0.333	 0.400	 0.533	 0.200	 0.200	 0.133	 0.133	 0.067	 0.000	 0.000	 0.000	 0.000	 0.000	 0.333	 0.200	 0.133	 0.333	 0.267	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	 0.000	
0.000	 0.071	 0.214	 0.071	 0.071	 0.071	 0.071	 0.143	 0.143	 0.214	 0.286	 0.286	 0.357	 0.929	 0.786	 1.000	 0.857	 0.643	 0.929	 0.786	 0.714	 0.714	 0.643	 0.500	 0.357	 0.286	 0.857	 0.857	 0.429	 0.500	 0.214	 0.500	 0.500	 0.286	 0.571	 0.286	 0.500	 0.357	 0.357	 0.143	 0.357	 0.500	 0.714	 0.714	 0.714	 0.500	 0.429	 0.286	 0.429	 0.571	 0.571	 0.429	 0.214	 0.071	 0.000	 0.000	 0.071	 0.000	 0.000	 0.000	 0.000	
