FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 SFMI		 AnovaP	 SFDI  	 VarTerm	 MaxX 	 MinX 	 SFHWHM	 SFHW25	 SFHW20	 SFHW15	 SFHW10	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Brat		 Ampl		 Peak		 SD		 Offst		
m22614c3r3.htb	 120.0	  0.03	 4.000	 -10.00	 -10.00	 40.00	   0.0	 0.0430	 10.70	 0.6400	  2.88	  3.48	 1.084	 0.00000021	 0.680	  0.403	  0.64	  0.01	  0.0530	  0.0870	  0.0980	  0.1120	  0.1310	 0.9102	 0.00084880	 0.6516	 0.00000000	 3.6412	 0.16193071	  2.88	  7.83	 0.0427	 0.5794	 0.0100	
m22614c3r33.htb	 120.0	  0.03	 4.000	 -10.00	 -10.00	 40.00	   0.0	 0.0420	 10.84	 0.6400	  2.88	  3.86	 1.140	 0.00000000	 0.689	  0.388	  0.64	  0.01	  0.0470	  0.0770	  0.0860	  0.0980	  0.1150	 0.9354	 0.00036859	 0.6854	 0.00000000	 2.5621	 0.27773884	  2.88	  7.96	 0.0418	 0.5417	 0.0100	
m22614c3r33.htb	 120.0	  0.03	 4.000	 -10.00	 -10.00	 40.00	   0.0	 0.0420	 10.84	 0.6400	  2.88	  3.86	 1.140	 0.00000000	 0.689	  0.388	  0.64	  0.01	  0.0470	  0.0770	  0.0860	  0.0980	  0.1150	 0.9354	 0.00036859	 0.6854	 0.00000000	 2.5621	 0.27773882	  2.88	  7.96	 0.0418	 0.5417	 0.0100	
m22614c3r333.htb	 120.0	  0.03	 4.000	 -10.00	 -10.00	 40.00	   0.0	 0.0430	  9.97	 0.6400	  2.41	  3.63	 1.192	 0.00000000	 0.569	  0.613	  0.64	  0.01	  0.0450	  0.0730	  0.0810	  0.0920	  0.1080	 0.9523	 0.00017166	 0.5718	 0.00000000	 0.4498	 0.79861223	  2.41	  7.56	 0.0427	 0.5154	 0.0100	
m30414c1r3.htb	   0.0	  0.03	 2.000	 -5.00	  5.00	 40.00	   0.0	 0.0590	  5.79	 0.6400	  1.47	  1.58	 1.374	 0.02747544	 0.550	  0.573	  0.64	  0.01	  0.1880	  0.3230	  0.3610	  0.4040	  0.4530	 0.8854	 0.00157458	 0.3213	 0.00025430	 0.4533	 0.79719258	  0.00	  5.79	 0.0588	 1.3575	 0.0100	
m30514c3r33.htb	  30.0	  0.03	 2.000	 -10.00	 20.00	 40.00	   0.0	 0.0120	  9.36	 0.6400	  1.05	  1.18	 1.078	 0.00000000	 0.698	  0.438	  0.64	  0.01	  0.0900	  0.1830	  0.2170	  0.2610	  0.3250	 0.9680	 0.00006302	 0.7224	 0.00000000	 0.3450	 0.84153894	  0.54	  8.82	 0.0125	 1.4069	 0.0100	
m30514c3r333.htb	  30.0	  0.03	 2.000	 -10.00	 20.00	 40.00	   0.0	 0.0140	  8.89	 0.6400	  1.16	  1.11	 1.060	 0.00000000	 0.695	  0.427	  0.64	  0.01	  0.0940	  0.1920	  0.2260	  0.2720	  0.3360	 0.9663	 0.00007174	 0.6931	 0.00000000	 0.5423	 0.76251791	  0.64	  8.25	 0.0142	 1.4018	 0.0100	
m102314c1r3.htb	 240.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0200	  3.04	 0.6400	  0.65	  0.75	 1.040	 0.00115820	 0.525	  0.523	  0.64	  0.01	  0.0330	  0.0580	  0.0660	  0.0780	  0.0940	 0.9026	 0.00104355	 0.3269	 0.00000630	 0.4829	 0.78549889	  0.65	  2.38	 0.0196	 0.8137	 0.0001	
m102314c1r33.htb	 240.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0210	  3.08	 0.6400	  0.88	  0.83	 0.979	 0.00232344	 0.501	  0.528	  0.64	  0.01	  0.0270	  0.0460	  0.0520	  0.0590	  0.0710	 0.9129	 0.00078490	 0.2713	 0.00001205	 0.3643	 0.83347276	  0.88	  2.21	 0.0211	 0.6748	 0.0001	
m102314c2r3.htb	  60.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 0.0100	  4.30	 0.6400	  0.27	  0.36	 1.090	 0.00377825	 0.557	  0.671	  0.64	  0.01	  0.0650	  0.1480	  0.1810	  0.2260	  0.2920	 0.9409	 0.00029423	 0.3399	 0.00001373	 0.2620	 0.87721213	  0.00	  4.30	 0.0100	 1.7592	 0.0001	
