FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60605c3r7.htb	 12.38995 5.52239 281.13538 139.36894 15.72139
m60606c1r7.htb	 0.00349 0.00857 -49.66585 18.00000 0.00000
m60606c2r7.htb	 0.00000 0.45604 273.07812 90.21681 0.44776
m60606c3r7.htb	 0.50981 0.46449 260.46690 44.23621 0.44776
m60606c4r7.htb	 2.93990 1.39701 275.49486 18.00000 0.24876
m60606c5r7.htb	 3.87820 1.81136 151.87777 18.00000 0.89552
m60613c5r7.htb	 15.78936 4.40745 289.21519 50.37711 8.09287
m60613c6r7.htb	 13.89688 1.81540 317.76478 24.17194 1.79870
m60614c1r7.htb	 15.06021 1.19790 395.92935 91.89893 4.57711
m60614c2r7.htb	 17.92378 1.37829 312.65661 18.00000 14.87562
m60614c3r7.htb	 11.44270 3.58209 255.63707 110.06082 7.46269
m60614c4r7.htb	 18.52190 5.44816 327.30603 18.00000 16.61692
m60615c1r7.htb	 15.65371 5.40515 160.11617 18.00000 2.38806
m60615c2r7.htb	 9.28668 2.42230 285.18761 18.00000 6.01990
m60616c1r7.htb	 6.17166 1.72798 89.87992 18.00000 1.69154
m60616c2r7.htb	 5.93946 0.69583 274.86779 47.33997 2.84293
m60619c1r7.htb	 5.41497 1.26821 185.38009 158.22930 2.83582
m60619c2r7.htb	 6.62879 1.90688 233.94465 60.87501 2.08955
m60619c3r7.htb	 3.62085 2.29757 22.88755 18.00000 1.24378
m60619c4r7.htb	 20.86392 2.42731 183.00664 18.00000 15.67164
m60620c1r7.htb	 14.43212 1.24623 315.34004 18.00000 6.99834
m60620c2r7.htb	 21.41477 0.69227 311.27974 148.12568 17.14760
m60620c3r7.htb	 18.14949 6.64179 213.77549 212.85625 17.16418
m60620c4r7.htb	 8.56473 4.16106 197.68569 18.00000 4.07960
m60621c1r7.htb	 6.63650 2.46623 361.39769 63.41614 1.92371
m60621c2r7.htb	 0.64831 0.40996 137.92367 18.00000 0.13267
m60621c3r7.htb	 1.32864 0.63472 135.96063 18.00000 1.79104
m60621c4r7.htb	 5.21567 2.20938 136.12476 18.00000 2.18905
m60621c5r7.htb	 1.10983 0.48380 199.93201 49.27550 0.36484
m60621c6r7.htb	 6.01018 1.77916 108.05709 18.00000 2.68657
m60623c3r7.htb	 8.66811 1.42804 276.92223 38.03774 6.00332
m60623c4r7.htb	 2.62420 1.51616 249.69194 18.00000 0.79602
m60626c2r7.htb	 8.20479 1.28296 -34.96545 76.30269 3.93035
m60628c1r7.htb	 11.64946 3.82573 281.32176 23.68045 4.67662
m60628c2r7.htb	 1.34550 2.30153 290.50437 208.87437 1.95688
m60703c1r7.htb	 18.08555 1.86647 46.53584 18.00000 3.88060
m60703c1r7.htb	 18.08554 1.86647 46.53576 18.00000 3.88060
m60703c2r7.htb	 7.32040 1.81728 244.97318 18.00000 0.29851
m60703c3r7.htb	 2.02304 1.07887 38.97064 51.21478 0.19900
m60705c1r7.htb	 3.49249 1.29564 308.66649 18.00000 2.23881
m60705c2r7.htb	 3.76017 0.72145 259.57433 73.85332 1.64179
m60705c3r7.htb	 25.20414 1.98699 57.07074 67.46473 8.35821
m60712c1r7.htb	 7.11379 1.20328 255.44093 18.00000 3.98010
m60712c1r7.htb	 7.11377 1.20356 255.43893 18.00000 3.98010
m60717c3r7.htb	 14.05688 4.01195 282.04752 18.00000 0.79602
m60814c1r7.htb	 4.06033 2.01197 237.63905 18.00000 0.64677
m60814c2r7.htb	 18.67795 1.94834 98.62028 18.00000 14.32836
m60814c3r7.htb	 1.81107 1.33268 159.10105 18.00000 1.54229
m60814c4r7.htb	 11.82854 0.79332 186.56001 18.00000 9.30348
m60822c1r7.htb	 5.60001 1.01774 100.72160 93.73398 0.09950
m60822c2r7.htb	 4.03009 0.61609 186.88888 18.00000 1.24378
m60201c1r9.htb	 0.06627 0.18654 217.44042 23.20006 0.19900
m60208c1r7.htb	 9.00841 1.54311 2.01060 59.39521 6.76617
m60213c1r7.htb	 6.71756 4.61874 293.69545 18.00000 5.12438
m60217c1r7.htb	 13.78422 1.97165 7.30059 45.71577 12.08955
m60220c2r8.htb	 6.77205 0.47760 231.97959 83.36406 5.77114
m60220c3r7.htb	 8.26135 2.21357 237.17811 18.00000 4.12935
m60220c6r8.htb	 0.71337 0.09507 275.06076 18.00000 0.09950
m60221c1r8.htb	 3.85954 2.95571 -1.90804 73.14106 0.89552
m60221c2r9.htb	 1.95877 2.98507 165.78819 146.64514 1.14428
m60221c3r7.htb	 4.81100 2.87295 -29.12896 130.80991 1.64179
m60221c4r7.htb	 3.07719 2.67779 266.06628 94.43986 3.08458
m60221c5r8.htb	 4.02296 3.54527 5.73225 18.00000 2.83582
m60227c1r7.htb	 4.00640 2.25140 105.25173 18.00000 0.49751
m60404c1r7.htb	 11.06676 1.58425 146.24960 18.00000 6.61692
m60411c1r7.htb	 5.15180 1.03906 260.15453 18.00000 0.39801
m60413c1r7.htb	 10.10882 3.29611 247.00261 18.00000 6.08071
m60417c1r7.htb	 0.86044 0.52387 168.94227 18.00000 1.59204
m60418c2r7.htb	 26.00399 5.28065 24.94550 18.00000 13.13433
m60418c3r7.htb	 19.96535 2.91599 225.53913 94.38012 14.62687
m60418c4r7.htb	 13.93408 2.38166 207.38267 39.01327 7.51244
m60420c3r7.htb	 20.01360 2.71275 14.09983 18.00000 12.68657
m60420c4r7.htb	 21.86433 5.36215 335.18153 18.00000 7.52488
m60420c5r7.htb	 23.34139 4.69310 297.53480 18.00000 16.16915
m60424c6r7.htb	 17.03833 5.27831 158.52761 18.00000 1.64179
m60515c4r7.htb	 3.24395 0.49845 128.15030 18.00000 1.34328
m60518c3r7.htb	 12.99665 1.84901 223.69146 42.22226 4.07960
m60518c4r7.htb	 9.09096 2.52508 -1.47242 18.00000 3.38308
m60524c6r7.htb	 6.50358 0.00000 15.13443 107.93078 2.68657
m60629c1r7.htb	 16.85250 5.04001 116.06773 18.00000 1.24378
m60629c2r7.htb	 19.92885 3.78523 -18.07769 30.21894 12.58706
m60630c1r7.htb	 7.26814 3.12888 42.13423 40.82592 6.46766
m60630c2r7.htb	 11.91289 2.45951 181.32971 18.00000 8.19237
m60706c1r7.htb	 12.05180 2.42929 -15.20948 18.00000 8.15920
m60706c2r7.htb	 12.43788 3.16206 234.95223 18.00000 7.06468
m60706c3r7.htb	 19.63034 5.67009 -18.44858 18.00000 13.53234
m60706c4r7.htb	 5.46340 1.66478 35.89115 18.00000 4.72637
m60711c2r7.htb	 27.53047 3.17399 132.44055 18.00000 12.43781
m60712c2r7.htb	 11.99634 2.82397 26.75015 18.00000 4.92537
m60713c1r7.htb	 0.13719 0.74837 32.07637 18.00000 0.00000
m60713c2r7.htb	 0.85412 0.47962 3.34237 33.80701 0.36484
m60713c3r7.htb	 2.21608 1.16799 -16.42763 76.83705 1.32670
m60714c1r7.htb	 2.03887 0.53380 11.46983 18.00000 1.45937
m60714c2r7.htb	 1.13373 0.71808 40.73723 61.81382 0.64677
m60714c3r7.htb	 26.91689 4.78873 -3.97960 93.78900 12.08955
m60714c4r7.htb	 5.98198 3.09634 3.07149 115.54002 4.42786
m60717c1r7.htb	 3.85024 1.70943 24.78090 45.60533 1.39303
m60717c2r7.htb	 4.34873 1.73879 54.66544 18.00000 0.94527
m60719c1r7.htb	 6.92977 2.46113 171.99880 18.00000 2.48756
m60719c4r7.htb	 5.51886 2.43508 20.21542 19.00206 2.62023
m60719c4r7.htb	 5.51913 2.44887 20.22679 18.92636 2.62023
m60721c1r7.htb	 12.01443 4.94155 1.99097 96.02285 8.25871
m60721c1r7.htb	 12.01431 4.94166 1.99130 96.02545 8.25871
m60721c2r7.htb	 16.29472 1.89157 175.31358 55.22220 5.37313
m60721c3r7.htb	 7.32100 1.96999 301.79081 18.00000 1.79104
m60724c1r7.htb	 3.80339 4.70149 158.48705 177.15080 4.02985
m60724c2r7.htb	 4.93287 1.99692 59.13749 51.14040 0.84577
m60724c3r7.htb	 6.81395 3.05970 334.88990 19.45365 2.83582
m60724c4r7.htb	 6.67188 2.01296 25.33180 18.00000 2.83582
m60724c5r7.htb	 20.47071 10.37313 0.21043 189.41773 17.06468
m60724c6r7.htb	 9.43000 3.11309 263.55988 27.48608 7.41294
m60725c1r7.htb	 7.93591 1.98102 185.39915 18.00000 2.78607
m60725c2r7.htb	 18.73624 3.77457 16.10973 32.04203 7.91045
m60726c1r7.htb	 13.77487 4.72683 120.89779 18.00000 2.03980
m60726c2r7.htb	 22.00224 4.06044 49.36118 18.00000 5.07463
m60726c3r7.htb	 11.61007 1.48245 160.18571 72.57570 1.79104
m60726c4r7.htb	 10.57042 4.55224 64.10315 18.51843 3.98010
m60726c5r7.htb	 4.38762 0.60843 184.20717 18.00000 0.19900
m60726c6r7.htb	 1.94742 1.49254 25.57913 18.00000 0.00000
m60727c1r7.htb	 8.18126 2.27843 253.17497 21.85696 1.74129
m60727c2r7.htb	 0.75946 0.40880 -81.39182 23.98044 0.19900
m60801c2r7.htb	 11.76139 2.43487 87.25186 51.95882 9.75124
m60801c3r7.htb	 23.35905 5.28881 71.03752 18.00000 10.00000
m60803c1r7.htb	 4.61444 1.20986 -135.00000 186.39507 2.73632
m60803c3r7.htb	 10.00769 2.97908 286.08234 18.00000 4.37811
m60803c4r7.htb	 7.98256 2.71848 152.13553 18.00000 2.73632
m60808c1r7.htb	 1.92990 1.34633 156.15957 18.00000 0.26534
m60808c2r7.htb	 18.29429 1.55850 321.44159 18.00000 9.91708
m60809c1r7.htb	 9.54375 1.41114 40.49193 18.00000 3.08458
m60809c2r7.htb	 3.87522 0.58325 134.29610 18.00000 2.73632
m60809c3r7.htb	 12.49590 2.01833 37.24343 21.30799 7.71144
m60809c4r7.htb	 11.05213 2.44571 74.50307 58.85092 1.71868
m60809c5r7.htb	 28.72041 5.08734 165.22853 18.00000 9.40299
m60810c1r7.htb	 20.92071 2.68647 156.13215 64.91154 5.32338
m60810c2r7.htb	 24.50030 2.82116 274.00811 18.00000 9.00498
m60810c3r7.htb	 28.49983 0.00000 249.87470 145.69145 8.20896
m60810c4r7.htb	 6.45402 1.28039 145.90610 18.00000 3.93035
m60810c5r7.htb	 9.54403 4.40299 11.64911 138.63449 5.62189
m60811c1r7.htb	 6.33125 1.86290 79.11375 34.73847 0.99502
m60811c2r7.htb	 7.03361 2.38806 -38.44083 198.74167 2.43781
m60811c3r7.htb	 4.50419 1.65887 140.04546 18.00000 1.49254
m60811c4r7.htb	 23.47305 1.82889 48.04220 96.70101 0.99502
m60811c5r7.htb	 0.80493 0.41687 67.73946 18.00000 0.19900
m60815c1r7.htb	 7.83140 0.73055 11.27646 18.00000 2.58706
m60815c2r7.htb	 16.39857 4.08738 199.51228 18.00000 14.07960
m60815c4r7.htb	 8.34991 1.38523 2.77245 18.00000 4.62687
m60821c1r7.htb	 15.05433 0.46990 -47.40981 118.36144 3.03483
m60821c2r7.htb	 3.96515 1.22223 269.84271 36.96851 1.09453
m60821c3r7.htb	 5.97978 1.33070 373.98980 95.69754 1.94030
m60822c3r7.htb	 2.20884 0.73603 279.79749 18.00000 1.24378
