FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60220c3r7.htb	 8.26136 2.21356 237.17809 18.00000 4.12935
m60221c3r7.htb	 4.81050 2.87324 -29.12042 130.83410 1.64179
m60221c4r7.htb	 3.07719 2.67779 266.06716 94.44076 3.08458
m60221c5r8.htb	 4.02295 3.54527 5.73202 18.00000 2.83582
m60220c6r8.htb	 0.71337 0.09508 275.06131 18.00000 0.09950
m60227c1r7.htb	 4.00640 2.25141 105.25193 18.00000 0.49751
m60301c1r7.htb	 10.53633 2.47592 303.38329 29.85008 4.82587
m60301c2r8.htb	 17.92004 4.22461 295.06041 63.51165 12.33831
m60301c4r7.htb	 7.93774 2.45516 49.02979 114.21318 6.86567
m60302c1r8.htb	 6.68336 1.60942 283.26296 31.93468 2.58706
m60302c4r7.htb	 15.03887 2.69294 335.32008 94.29363 9.40299
m60317c1r7.htb	 1.26686 0.55813 203.05932 34.63112 1.24378
m60317c2r7.htb	 11.15273 1.41970 -2.23540 18.00000 10.00000
m60321c1r7.htb	 3.76783 2.68657 18.86982 18.00000 2.28856
m60321c2r7.htb	 1.23029 0.60312 333.45391 18.00000 0.99502
m60321c3r7.htb	 5.19471 0.49232 -2.99804 18.00000 4.11277
m60322c1r7.htb	 5.07806 1.13402 234.34455 101.47471 2.48756
m60322c2r7.htb	 14.09653 4.38015 -31.19881 65.06399 11.24378
m60322c3r7.htb	 8.28115 1.36399 261.41579 28.27463 5.42289
m60323c1r7.htb	 4.55500 1.28009 313.58478 18.00000 3.88060
m60323c2r7.htb	 4.89456 1.41372 229.12401 18.00000 1.19403
m60323c3r7.htb	 5.00305 1.51101 53.87764 18.00000 5.63847
m60324c1r7.htb	 6.34505 0.98028 132.68568 18.00000 1.94030
m60324c2r7.htb	 7.80856 1.25847 203.54772 73.49489 2.83582
m60324c3r7.htb	 0.65242 0.63747 146.32975 18.00000 0.44776
m60404c1r7.htb	 11.06674 1.58430 146.25056 18.00000 6.61692
m60404c2r8.htb	 5.26512 4.25373 53.61170 197.63187 5.92040
m60404c3r7.htb	 3.39820 0.93326 125.69649 29.04523 2.35489
m60404c4r7.htb	 8.03320 1.60484 1.59641 18.00000 4.27861
m60404c5r7.htb	 7.70232 0.10731 71.75366 105.22979 5.07463
m60405c1r7.htb	 11.96488 0.47997 0.00057 36.21020 4.32836
m60405c2r7.htb	 5.05060 2.60535 258.57363 48.46144 4.32836
m60405c3r7.htb	 3.10302 2.23087 313.18016 21.87544 3.93035
m60405c4r7.htb	 9.48687 1.89027 129.88067 18.00000 5.07463
m60406c1r7.htb	 6.79908 2.36934 135.03192 18.00000 3.98010
m60406c2r7.htb	 19.99395 2.74260 -30.64670 34.44726 11.14428
m60406c3r7.htb	 0.77169 0.66309 59.01054 18.00000 0.37313
m60407c1r7.htb	 6.38513 1.50559 236.13172 56.71829 6.81592
m60407c2r7.htb	 8.69340 1.02784 294.99359 94.69120 7.01493
m60407c3r8.htb	 8.81234 3.86917 268.01034 48.28793 5.47264
m60407c4r8.htb	 3.52202 1.01828 330.09133 18.00000 2.65340
m60407c5r8.htb	 2.89848 1.55810 32.46826 18.00000 2.33831
m60411c1r7.htb	 5.15181 1.03908 260.15398 18.00000 0.39801
m60411c2r8.htb	 3.92314 0.62406 240.97989 43.47135 1.69154
m60412c1r7.htb	 4.38629 0.85997 76.82904 18.00000 0.99502
m60412c2r7.htb	 1.89722 3.31675 269.67921 183.79596 1.34328
m60413c1r7.htb	 10.10882 3.29612 247.00272 18.00000 6.08071
m60413c3r7.htb	 22.90569 2.57413 279.33389 68.82435 13.56376
m60413c4r8.htb	 1.94400 3.50746 278.63293 183.16172 0.94527
m60413c4r8.htb	 1.94408 3.50746 278.67041 183.18484 0.94527
m60414c1r7.htb	 3.90303 3.04717 287.27160 32.98443 0.64677
m60414c2r8.htb	 5.14843 2.53731 235.87396 181.32630 4.27861
m60414c3r7.htb	 20.17617 1.99490 269.79423 89.63952 12.56219
m60417c1r7.htb	 0.86044 0.52385 168.94335 18.00000 1.59204
m60418c1r7.htb	 14.15963 4.32311 205.05349 18.00000 10.74627
m60418c1r7.htb	 14.15961 4.32313 205.05345 18.00000 10.74627
m60418c1r7.htb	 14.15962 4.32311 205.05348 18.00000 10.74627
m60418c3r7.htb	 19.94652 2.92456 226.38786 95.76344 14.62687
m60418c4r7.htb	 13.93416 2.38166 207.37776 39.00988 7.51244
m60419c1r7.htb	 8.81999 4.61475 27.56806 18.00000 5.92040
m60419c2r7.htb	 11.46216 1.44636 -24.15999 55.47435 9.05473
m60419c2r7.htb	 11.46215 1.44637 -24.15918 55.47483 9.05473
m60420c3r7.htb	 20.01360 2.71265 14.09983 18.00000 12.68657
m60420c3r7.htb	 20.01363 2.71268 14.09896 18.00000 12.68657
m60420c5r7.htb	 23.34139 4.69308 297.53480 18.00000 16.16915
m60420c5r7.htb	 23.34139 4.69308 297.53484 18.00000 16.16915
m60421c2r7.htb	 3.97425 2.17469 321.99612 27.58543 1.64179
m60421c3r7.htb	 13.14678 4.26723 26.15420 25.21975 4.52736
m60421c3r7.htb	 13.14676 4.26690 26.15499 25.22195 4.52736
m60424c1r7.htb	 6.24293 0.94823 440.60039 20.74354 0.04975
m60424c2r7.htb	 6.18332 0.64257 314.19224 18.00000 0.38695
m60424c3r7.htb	 11.59932 1.60805 227.05358 18.00000 1.24378
m60424c3r7.htb	 11.59936 1.60798 227.05280 18.00000 1.24378
m60424c3r7.htb	 11.59935 1.60798 227.05233 18.00000 1.24378
m60424c3r7.htb	 11.59937 1.60795 227.05187 18.00000 1.24378
m60420c1r7.htb	 8.50944 4.40299 239.76538 177.47431 3.18408
m60420c2r7.htb	 26.14552 2.31266 271.22556 78.12907 14.77612
m60420c2r7.htb	 26.12075 2.31274 272.90340 80.69657 14.77612
m60420c4r7.htb	 21.86433 5.36227 335.18167 18.00000 7.52488
m60421c1r7.htb	 3.96826 5.82090 -52.22048 146.22282 3.43284
m60424c4r7.htb	 14.35455 3.65467 217.95972 18.00000 2.53731
m60424c5r7.htb	 9.15448 3.45036 100.89129 316.16968 3.13433
m60424c5r7.htb	 6.92289 5.67164 119.57850 385.44368 3.13433
m60424c6r7.htb	 17.03833 5.27828 158.52759 18.00000 1.64179
