FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m61025c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.54	  7.76	 30.89	 19.58	  3.49	 -5.30	  0.00		  0.00		 
m61025c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.21	  8.29	 14.96	  9.95	 -2.38	 -3.41	  0.00		  0.00		 
m61025c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.85	 11.21	 17.47	 11.67	 -2.57	 -6.84	  0.00		  0.00		 
m61026c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.00	  4.93	 16.31	  9.95	 -3.60	 -0.18	  0.00		  0.00		 
m61026c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.18	 10.25	 16.49	 10.07	 -5.51	 -2.36	  0.00		  0.00		 
m61026c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.16	 13.81	 18.12	  8.38	 -1.85	 -2.67	  0.00		  0.00		 
m61026c4r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.09	 19.68	 14.25	  9.64	 -1.82	 -4.39	  0.00		  0.00		 
m61031c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.05	  2.01	 14.05	 11.09	  1.43	 -2.22	  0.00		  0.00		 
m61031c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.84	  2.08	 30.62	 26.33	 14.81	 -4.99	  0.00		  0.00		 
m61106c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.36	  5.67	  7.27	 10.02	 -1.05	 10.94	  0.00		  0.00		 
m61106c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.27	  8.13	 13.52	  8.24	 -2.16	 -1.87	  0.00		  0.00		 
m61106c3r1.htb	 120.0	  0.03	 2.000	  0.00	  0.00	 40.00	  8.59	 21.49	 18.34	  8.63	  0.80	 -2.34	  0.00		  0.00		 
m61108c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.05	  4.10	 11.08	  9.15	  4.54	 -12.22	  0.00		  0.00		 
