FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m70131c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.64	  4.74	 22.32	 25.06	 14.40	 -9.24	  0.00		  0.00		 
m70131c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.64	  4.74	 22.33	 25.07	 14.40	 -9.24	  0.00		  0.00		 
m70201c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 50.00	  2.64	 -0.03	 13.54	 15.21	 -37.36	 -35.84	  0.00		  0.00		 
m70201c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 50.00	 11.14	  7.95	 36.47	 17.22	  6.06	 -12.96	  0.00		  0.00		 
m70201c3r1.htb	 360.0	  0.03	 2.000	  0.00	  0.00	 40.00	  6.95	 -8.21	 120.00	  6.25	 -24.46	 21.24	  0.00		  0.00		 
m70202c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.80	  2.67	 33.59	 49.10	 -3.38	 -22.26	  0.00		  0.00		 
m70202c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	 10.25	 -18.39	 46.53	  5.20	 -30.00	 22.09	  0.00		  0.00		 
m70202c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  7.98	  4.96	 34.31	 46.32	 10.08	 -10.16	  0.00		  0.00		 
m70202c4r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  6.40	 -4.36	 120.00	 16.06	 -19.12	 21.70	  0.00		  0.00		 
m70202c5r1.htb	  60.0	  0.03	 2.000	  0.00	  0.00	 40.00	 14.22	  1.98	  3.00	  5.02	 27.80	 29.74	  0.00		  0.00		 
m70205c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	 11.46	 10.14	 44.96	 24.56	 11.45	 -11.38	  0.00		  0.00		 
m70205c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	 14.16	  8.05	 50.18	 23.70	 -6.30	 -4.64	  0.00		  0.00		 
m70205c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  7.32	  8.88	 28.39	 15.92	 -5.03	 -6.20	  0.00		  0.00		 
